"Time (s) Run #5","Temperature (°C) Run #5"
2432.500,75.7
2433.000,75.7
2433.500,75.7
2434.000,75.7
2434.500,75.7
2435.000,75.7
2435.500,75.7
2436.000,75.7
2436.500,75.7
2437.000,75.7
2437.500,75.7
2438.000,75.7
2438.500,75.7
2439.000,75.7
2439.500,75.7
2440.000,75.7
2440.500,75.7
2441.000,75.7
2441.500,75.7
2442.000,75.7
2442.500,75.7
2443.000,75.7
2443.500,75.7
2444.000,75.7
2444.500,75.7
2445.000,75.7
2445.500,75.7
2446.000,75.7
2446.500,75.6
2447.000,75.6
2447.500,75.6
2448.000,75.6
2448.500,75.6
2449.000,75.6
2449.500,75.6
2450.000,75.6
2450.500,75.6
2451.000,75.6
2451.500,75.6
2452.000,75.6
2452.500,75.6
2453.000,75.6
2453.500,75.6
2454.000,75.6
2454.500,75.6
2455.000,75.6
2455.500,75.6
2456.000,75.6
2456.500,75.6
2457.000,75.6
2457.500,75.6
2458.000,75.6
2458.500,75.6
2459.000,75.6
2459.500,75.6
2460.000,75.6
2460.500,75.6
2461.000,75.6
2461.500,75.6
2462.000,75.6
2462.500,75.6
2463.000,75.6
2463.500,75.6
2464.000,75.6
2464.500,75.6
2465.000,75.6
2465.500,75.6
2466.000,75.6
2466.500,75.6
2467.000,75.6
2467.500,75.6
2468.000,75.6
2468.500,75.6
2469.000,75.6
2469.500,75.6
2470.000,75.6
2470.500,75.6
2471.000,75.6
2471.500,75.6
2472.000,75.6
2472.500,75.6
2473.000,75.6
2473.500,75.6
2474.000,75.6
2474.500,75.5
2475.000,75.5
2475.500,75.5
2476.000,75.5
2476.500,75.5
2477.000,75.5
2477.500,75.5
2478.000,75.5
2478.500,75.5
2479.000,75.4
2479.500,75.4
2480.000,75.4
2480.500,75.4
2481.000,75.4
2481.500,75.4
2482.000,75.4
2482.500,75.4
2483.000,75.4
2483.500,75.4
2484.000,75.4
2484.500,75.4
2485.000,75.4
2485.500,75.4
2486.000,75.4
2486.500,75.4
2487.000,75.4
2487.500,75.4
2488.000,75.4
2488.500,75.4
2489.000,75.4
2489.500,75.4
2490.000,75.4
2490.500,75.4
2491.000,75.4
2491.500,75.4
2492.000,75.4
2492.500,75.4
2493.000,75.4
2493.500,75.4
2494.000,75.4
2494.500,75.4
2495.000,75.4
2495.500,75.4
2496.000,75.4
2496.500,75.4
2497.000,75.4
2497.500,75.4
2498.000,75.4
2498.500,75.4
2499.000,75.4
2499.500,75.4
2500.000,75.3
2500.500,75.3
2501.000,75.3
2501.500,75.3
2502.000,75.3
2502.500,75.3
2503.000,75.3
2503.500,75.3
2504.000,75.3
2504.500,75.3
2505.000,75.3
2505.500,75.3
2506.000,75.3
2506.500,75.3
2507.000,75.3
2507.500,75.3
2508.000,75.3
2508.500,75.3
2509.000,75.3
2509.500,75.3
2510.000,75.3
2510.500,75.3
2511.000,75.3
2511.500,75.3
2512.000,75.3
2512.500,75.3
2513.000,75.3
2513.500,75.3
2514.000,75.3
2514.500,75.3
2515.000,75.3
2515.500,75.3
2516.000,75.3
2516.500,75.3
2517.000,75.3
2517.500,75.3
2518.000,75.3
2518.500,75.3
2519.000,75.3
2519.500,75.3
2520.000,75.3
2520.500,75.3
2521.000,75.3
2521.500,75.3
2522.000,75.3
2522.500,75.3
2523.000,75.3
2523.500,75.3
2524.000,75.3
2524.500,75.3
2525.000,75.3
2525.500,75.3
2526.000,75.3
2526.500,75.3
2527.000,75.3
2527.500,75.3
2528.000,75.3
2528.500,75.3
2529.000,75.3
2529.500,75.3
2530.000,75.3
2530.500,75.3
2531.000,75.3
2531.500,75.3
2532.000,75.3
2532.500,75.3
2533.000,75.3
2533.500,75.3
2534.000,75.3
2534.500,75.3
2535.000,75.2
2535.500,75.2
2536.000,75.2
2536.500,75.2
2537.000,75.2
2537.500,75.2
2538.000,75.2
2538.500,75.2
2539.000,75.2
2539.500,75.2
2540.000,75.2
2540.500,75.2
2541.000,75.2
2541.500,75.2
2542.000,75.2
2542.500,75.2
2543.000,75.2
2543.500,75.2
2544.000,75.2
2544.500,75.2
2545.000,75.2
2545.500,75.2
2546.000,75.2
2546.500,75.2
2547.000,75.2
2547.500,75.2
2548.000,75.2
2548.500,75.2
2549.000,75.2
2549.500,75.2
2550.000,75.2
2550.500,75.2
2551.000,75.2
2551.500,75.2
2552.000,75.2
2552.500,75.2
2553.000,75.2
2553.500,75.2
2554.000,75.2
2554.500,75.2
2555.000,75.2
2555.500,75.2
2556.000,75.2
2556.500,75.2
2557.000,75.2
2557.500,75.2
2558.000,75.2
2558.500,75.1
2559.000,75.1
2559.500,75.1
2560.000,75.1
2560.500,75.1
2561.000,75.1
2561.500,75.1
2562.000,75.1
2562.500,75.1
2563.000,75.1
2563.500,75.1
2564.000,75.1
2564.500,75.1
2565.000,75.1
2565.500,75.1
2566.000,75.1
2566.500,75.1
2567.000,75.1
2567.500,75.1
2568.000,75.1
2568.500,75.1
2569.000,75.1
2569.500,75.1
2570.000,75.1
2570.500,75.1
2571.000,75.1
2571.500,75.1
2572.000,75.1
2572.500,75.1
2573.000,75.1
2573.500,75.1
2574.000,75.1
2574.500,75.1
2575.000,75.1
2575.500,75.1
2576.000,75.1
2576.500,75.1
2577.000,75.1
2577.500,75.1
2578.000,75.1
2578.500,75.1
2579.000,75.1
2579.500,75.1
2580.000,75.0
2580.500,75.0
2581.000,75.0
2581.500,75.0
2582.000,75.0
2582.500,75.0
2583.000,75.0
2583.500,75.0
2584.000,75.0
2584.500,75.0
2585.000,75.0
2585.500,75.0
2586.000,75.0
2586.500,75.0
2587.000,75.0
2587.500,75.0
2588.000,75.0
2588.500,75.0
2589.000,75.0
2589.500,75.0
2590.000,75.0
2590.500,75.0
2591.000,75.0
2591.500,75.0
2592.000,75.0
2592.500,75.0
2593.000,75.0
2593.500,75.0
2594.000,75.0
2594.500,75.0
2595.000,75.0
2595.500,75.0
2596.000,75.0
2596.500,75.0
2597.000,75.0
2597.500,75.0
2598.000,75.0
2598.500,75.0
2599.000,75.0
2599.500,75.0
2600.000,75.0
2600.500,75.0
2601.000,75.0
2601.500,75.0
2602.000,75.0
2602.500,75.0
2603.000,75.0
2603.500,75.0
2604.000,75.0
2604.500,75.0
2605.000,75.0
2605.500,75.0
2606.000,75.0
2606.500,75.0
2607.000,75.0
2607.500,75.0
2608.000,74.9
2608.500,74.9
2609.000,74.9
2609.500,74.9
2610.000,74.9
2610.500,74.9
2611.000,74.9
2611.500,74.9
2612.000,74.9
2612.500,74.9
2613.000,74.9
2613.500,74.9
2614.000,74.9
2614.500,74.9
2615.000,74.9
2615.500,74.9
2616.000,74.9
2616.500,74.9
2617.000,74.9
2617.500,74.9
2618.000,74.9
2618.500,74.9
2619.000,74.9
2619.500,74.9
2620.000,74.9
2620.500,74.9
2621.000,74.9
2621.500,74.9
2622.000,74.9
2622.500,74.9
2623.000,74.9
2623.500,74.9
2624.000,74.9
2624.500,74.9
2625.000,74.9
2625.500,74.9
2626.000,74.9
2626.500,74.9
2627.000,74.9
2627.500,74.9
2628.000,74.9
2628.500,74.9
2629.000,74.9
2629.500,74.9
2630.000,74.9
2630.500,74.9
2631.000,74.9
2631.500,74.9
2632.000,74.8
2632.500,74.8
2633.000,74.8
2633.500,74.8
2634.000,74.8
2634.500,74.8
2635.000,74.8
2635.500,74.8
2636.000,74.8
2636.500,74.8
2637.000,74.8
2637.500,74.8
2638.000,74.8
2638.500,74.8
2639.000,74.8
2639.500,74.8
2640.000,74.8
2640.500,74.8
2641.000,74.8
2641.500,74.8
2642.000,74.8
2642.500,74.8
2643.000,74.8
2643.500,74.8
2644.000,74.8
2644.500,74.8
2645.000,74.8
2645.500,74.8
2646.000,74.8
2646.500,74.8
2647.000,74.8
2647.500,74.8
2648.000,74.8
2648.500,74.8
2649.000,74.8
2649.500,74.8
2650.000,74.8
2650.500,74.8
2651.000,74.8
2651.500,74.8
2652.000,74.8
2652.500,74.8
2653.000,74.8
2653.500,74.8
2654.000,74.8
2654.500,74.8
2655.000,74.8
2655.500,74.8
2656.000,74.8
2656.500,74.7
2657.000,74.7
2657.500,74.7
2658.000,74.7
2658.500,74.7
2659.000,74.7
2659.500,74.7
2660.000,74.7
2660.500,74.7
2661.000,74.7
2661.500,74.7
2662.000,74.7
2662.500,74.7
2663.000,74.7
2663.500,74.7
2664.000,74.7
2664.500,74.7
2665.000,74.7
2665.500,74.7
2666.000,74.7
2666.500,74.7
2667.000,74.7
2667.500,74.7
2668.000,74.7
2668.500,74.7
2669.000,74.7
2669.500,74.7
2670.000,74.7
2670.500,74.7
2671.000,74.7
2671.500,74.7
2672.000,74.7
2672.500,74.7
2673.000,74.7
2673.500,74.7
2674.000,74.7
2674.500,74.7
2675.000,74.6
2675.500,74.6
2676.000,74.6
2676.500,74.6
2677.000,74.6
2677.500,74.6
2678.000,74.6
2678.500,74.6
2679.000,74.6
2679.500,74.6
2680.000,74.6
2680.500,74.6
2681.000,74.6
2681.500,74.6
2682.000,74.6
2682.500,74.6
2683.000,74.6
2683.500,74.6
2684.000,74.6
2684.500,74.6
2685.000,74.6
2685.500,74.6
2686.000,74.6
2686.500,74.6
2687.000,74.6
2687.500,74.6
2688.000,74.6
2688.500,74.6
2689.000,74.6
2689.500,74.6
2690.000,74.6
2690.500,74.6
2691.000,74.6
2691.500,74.6
2692.000,74.6
2692.500,74.6
2693.000,74.6
2693.500,74.6
2694.000,74.6
2694.500,74.6
2695.000,74.6
2695.500,74.6
2696.000,74.6
2696.500,74.6
2697.000,74.6
2697.500,74.6
2698.000,74.6
2698.500,74.6
2699.000,74.6
2699.500,74.6
2700.000,74.6
2700.500,74.6
2701.000,74.6
2701.500,74.6
2702.000,74.6
2702.500,74.6
2703.000,74.5
2703.500,74.5
2704.000,74.5
2704.500,74.5
2705.000,74.5
2705.500,74.5
2706.000,74.5
2706.500,74.5
2707.000,74.5
2707.500,74.5
2708.000,74.5
2708.500,74.5
2709.000,74.5
2709.500,74.5
2710.000,74.5
2710.500,74.5
2711.000,74.5
2711.500,74.5
2712.000,74.5
2712.500,74.5
2713.000,74.5
2713.500,74.5
2714.000,74.5
2714.500,74.5
2715.000,74.5
2715.500,74.5
2716.000,74.5
2716.500,74.5
2717.000,74.5
2717.500,74.5
2718.000,74.5
2718.500,74.5
2719.000,74.5
2719.500,74.5
2720.000,74.5
2720.500,74.5
2721.000,74.5
2721.500,74.5
2722.000,74.5
2722.500,74.5
2723.000,74.5
2723.500,74.5
2724.000,74.5
2724.500,74.5
2725.000,74.5
2725.500,74.5
2726.000,74.5
2726.500,74.5
2727.000,74.5
2727.500,74.5
2728.000,74.5
2728.500,74.5
2729.000,74.5
2729.500,74.4
2730.000,74.4
2730.500,74.4
2731.000,74.4
2731.500,74.4
2732.000,74.4
2732.500,74.4
2733.000,74.4
2733.500,74.4
2734.000,74.4
2734.500,74.4
2735.000,74.4
2735.500,74.4
2736.000,74.4
2736.500,74.4
2737.000,74.4
2737.500,74.4
2738.000,74.4
2738.500,74.4
2739.000,74.4
2739.500,74.4
2740.000,74.4
2740.500,74.4
2741.000,74.4
2741.500,74.4
2742.000,74.4
2742.500,74.4
2743.000,74.4
2743.500,74.4
2744.000,74.4
2744.500,74.4
2745.000,74.4
2745.500,74.4
2746.000,74.4
2746.500,74.4
2747.000,74.4
2747.500,74.4
2748.000,74.4
2748.500,74.4
2749.000,74.4
2749.500,74.4
2750.000,74.4
2750.500,74.4
2751.000,74.4
2751.500,74.4
2752.000,74.4
2752.500,74.4
2753.000,74.4
2753.500,74.4
2754.000,74.4
2754.500,74.4
2755.000,74.4
2755.500,74.4
2756.000,74.4
2756.500,74.4
2757.000,74.4
2757.500,74.4
2758.000,74.4
2758.500,74.4
2759.000,74.4
2759.500,74.4
2760.000,74.4
2760.500,74.4
2761.000,74.4
2761.500,74.4
2762.000,74.4
2762.500,74.4
2763.000,74.4
2763.500,74.4
2764.000,74.4
2764.500,74.3
2765.000,74.3
2765.500,74.3
2766.000,74.3
2766.500,74.3
2767.000,74.3
2767.500,74.3
2768.000,74.3
2768.500,74.3
2769.000,74.3
2769.500,74.3
2770.000,74.3
2770.500,74.3
2771.000,74.3
2771.500,74.3
2772.000,74.3
2772.500,74.3
2773.000,74.3
2773.500,74.3
2774.000,74.3
2774.500,74.3
2775.000,74.3
2775.500,74.3
2776.000,74.3
2776.500,74.3
2777.000,74.3
2777.500,74.3
2778.000,74.3
2778.500,74.3
2779.000,74.3
2779.500,74.3
2780.000,74.3
2780.500,74.3
2781.000,74.3
2781.500,74.3
2782.000,74.3
2782.500,74.3
2783.000,74.3
2783.500,74.3
2784.000,74.3
2784.500,74.3
2785.000,74.3
2785.500,74.3
2786.000,74.3
2786.500,74.3
2787.000,74.3
2787.500,74.3
2788.000,74.2
2788.500,74.2
2789.000,74.2
2789.500,74.2
2790.000,74.2
2790.500,74.2
2791.000,74.2
2791.500,74.2
2792.000,74.2
2792.500,74.2
2793.000,74.2
2793.500,74.2
2794.000,74.2
2794.500,74.2
2795.000,74.2
2795.500,74.2
2796.000,74.2
2796.500,74.2
2797.000,74.2
2797.500,74.2
2798.000,74.2
2798.500,74.2
2799.000,74.2
2799.500,74.2
2800.000,74.2
2800.500,74.2
2801.000,74.2
2801.500,74.2
2802.000,74.2
2802.500,74.2
2803.000,74.2
2803.500,74.2
2804.000,74.2
2804.500,74.2
2805.000,74.2
2805.500,74.2
2806.000,74.2
2806.500,74.2
2807.000,74.2
2807.500,74.2
2808.000,74.2
2808.500,74.2
2809.000,74.2
2809.500,74.2
2810.000,74.2
2810.500,74.2
2811.000,74.2
2811.500,74.2
2812.000,74.2
2812.500,74.2
2813.000,74.2
2813.500,74.2
2814.000,74.2
2814.500,74.2
2815.000,74.2
2815.500,74.2
2816.000,74.2
2816.500,74.2
2817.000,74.1
2817.500,74.1
2818.000,74.1
2818.500,74.1
2819.000,74.1
2819.500,74.1
2820.000,74.1
2820.500,74.1
2821.000,74.1
2821.500,74.1
2822.000,74.1
2822.500,74.1
2823.000,74.1
2823.500,74.1
2824.000,74.1
2824.500,74.1
2825.000,74.1
2825.500,74.1
2826.000,74.1
2826.500,74.1
2827.000,74.1
2827.500,74.1
2828.000,74.1
2828.500,74.1
2829.000,74.1
2829.500,74.1
2830.000,74.1
2830.500,74.1
2831.000,74.0
2831.500,74.0
2832.000,74.0
2832.500,74.0
2833.000,74.0
2833.500,74.0
2834.000,74.0
2834.500,74.0
2835.000,74.0
2835.500,74.0
2836.000,74.0
2836.500,74.0
2837.000,74.0
2837.500,74.0
2838.000,74.0
2838.500,74.0
2839.000,74.0
2839.500,74.0
2840.000,74.0
2840.500,74.0
2841.000,74.0
2841.500,74.0
2842.000,74.0
2842.500,74.0
2843.000,74.0
2843.500,74.0
2844.000,74.0
2844.500,74.0
2845.000,74.0
