0!min.x,0!min.y,0!max.x,0!max.y,0!δ(min.x),0!δ(max.x),0!δ(min.y),0!δ(max.y),p1d1!min.x,p1d1!min.y,p1d1!max.x,p1d1!max.y,p1d1!δ(min.x),p1d1!δ(max.x),p1d1!δ(min.y),p1d1!δ(max.y),p1d2!min.x,p1d2!min.y,p1d2!max.x,p1d2!max.y,p1d2!δ(min.x),p1d2!δ(max.x),p1d2!δ(min.y),p1d2!δ(max.y),p1d3!min.x,p1d3!min.y,p1d3!max.x,p1d3!max.y,p1d3!δ(min.x),p1d3!δ(max.x),p1d3!δ(min.y),p1d3!δ(max.y),p3d1!min.x,p3d1!min.y,p3d1!max.x,p3d1!max.y,p3d1!δ(min.x),p3d1!δ(max.x),p3d1!δ(min.y),p3d1!δ(max.y),p3d2!min.x,p3d2!min.y,p3d2!max.x,p3d2!max.y,p3d2!δ(min.x),p3d2!δ(max.x),p3d2!δ(min.y),p3d2!δ(max.y),p13d2!min.x,p13d2!min.y,p13d2!max.x,p13d2!max.y,p13d2!δ(min.x),p13d2!δ(max.x),p13d2!δ(min.y),p13d2!δ(max.y),p13d3!min.x,p13d3!min.y,p13d3!max.x,p13d3!max.y,p13d3!δ(min.x),p13d3!δ(max.x),p13d3!δ(min.y),p13d3!δ(max.y),p12d2!min.x,p12d2!min.y,p12d2!max.x,p12d2!max.y,p12d2!δ(min.x),p12d2!δ(max.x),p12d2!δ(min.y),p12d2!δ(max.y)
97.5415,-0.033,98.18049999999998,0.028999999999999998,0.14,0.116,0.02,0.02,83.4945,-0.111,84.00850000000001,0.10200000000000001,0.058,0.068,0.02,0.02,95.70899999999999,-0.1545,96.296,0.1115,0.041,0.095,0.02,0.02,115.01350000000001,-0.2425,115.72449999999998,0.2025,0.08600000000000001,0.082,0.02,0.02,96.79750000000001,-0.08499999999999999,97.34150000000001,0.08900000000000001,0.08,0.106,0.02,0.02,100.3405,-0.1245,100.9035,0.1205,0.044,0.048,0.02,0.02,94.53900000000002,-0.09799999999999999,95.06400000000002,0.12000000000000001,0.091,0.077,0.02,0.02,103.96950000000001,-0.1205,104.58850000000002,0.14150000000000001,0.09,0.10200000000000001,0.02,0.02,101.21249999999998,-0.17099999999999999,101.82100000000001,0.17,0.058,0.027,0.02,0.02
98.82350000000001,-0.033,99.45449999999997,0.024,0.074,0.23,0.02,0.02,84.522,-0.107,85.03900000000002,0.10200000000000001,0.095,0.035,0.02,0.02,96.885,-0.1505,97.47349999999999,0.1115,0.095,0.082,0.02,0.02,116.4365,-0.2425,117.148,0.2025,0.074,0.069,0.02,0.02,97.88750000000002,-0.08499999999999999,98.43100000000001,0.08900000000000001,0.052000000000000005,0.08700000000000001,0.02,0.02,101.4635,-0.11950000000000001,102.026,0.11549999999999999,0.092,0.095,0.02,0.02,95.58949999999999,-0.09799999999999999,96.11500000000001,0.12000000000000001,0.082,0.065,0.02,0.02,105.20899999999997,-0.1205,105.8285,0.14150000000000001,0.081,0.096,0.02,0.02,102.42400000000002,-0.17099999999999999,103.02849999999998,0.165,0.041,0.084,0.02,0.02
100.09299999999995,-0.027999999999999997,100.73150000000001,0.024,0.211,0.198,0.02,0.02,85.5515,-0.107,86.06550000000001,0.098,0.076,0.08600000000000001,0.02,0.02,98.06300000000002,-0.1505,98.65149999999998,0.1115,0.083,0.068,0.02,0.02,117.8595,-0.2425,118.57100000000003,0.2025,0.058,0.051000000000000004,0.02,0.02,98.975,-0.081,99.52049999999998,0.08900000000000001,0.107,0.066,0.02,0.02,102.58849999999998,-0.1155,103.15050000000001,0.1205,0.074,0.078,0.02,0.02,96.64,-0.09799999999999999,97.16600000000001,0.12000000000000001,0.07100000000000001,0.051000000000000004,0.02,0.02,106.4495,-0.1205,107.06899999999999,0.14150000000000001,0.07200000000000001,0.08700000000000001,0.02,0.02,103.63400000000001,-0.166,104.2395,0.165,0.091,0.076,0.02,0.02
101.37000000000005,-0.027999999999999997,102.009,0.024,0.17300000000000001,0.161,0.02,0.02,86.58099999999999,-0.107,87.095,0.098,0.049,0.063,0.02,0.02,99.2405,-0.1505,99.83,0.1115,0.068,0.049,0.02,0.02,119.2835,-0.2375,119.99600000000001,0.2075,0.034,0.023,0.02,0.02,100.06400000000001,-0.081,100.6145,0.08900000000000001,0.091,0.024,0.02,0.02,103.714,-0.1155,104.2755,0.1205,0.049,0.054,0.02,0.02,97.69100000000002,-0.094,98.21799999999999,0.12400000000000001,0.059000000000000004,0.031,0.02,0.02,107.68950000000001,-0.1205,108.3085,0.14150000000000001,0.06,0.078,0.02,0.02,104.845,-0.166,105.4505,0.165,0.081,0.064,0.02,0.02
102.64849999999998,-0.027999999999999997,103.28949999999996,0.024,0.128,0.10400000000000001,0.02,0.02,87.6085,-0.103,88.12700000000001,0.098,0.09,0.025,0.02,0.02,100.41900000000001,-0.1505,101.006,0.1075,0.051000000000000004,0.097,0.02,0.02,120.70400000000004,-0.2295,121.41549999999995,0.2075,0.083,0.08,0.02,0.02,101.15350000000001,-0.081,101.69699999999999,0.085,0.068,0.101,0.02,0.02,104.837,-0.1115,105.399,0.11149999999999999,0.093,0.097,0.02,0.02,98.7425,-0.094,99.26600000000002,0.12000000000000001,0.042,0.093,0.02,0.02,108.9305,-0.1205,109.549,0.14150000000000001,0.044,0.067,0.02,0.02,106.05600000000003,-0.162,106.662,0.17,0.07100000000000001,0.051000000000000004,0.02,0.02
103.92249999999999,-0.024,104.56,0.019999999999999997,0.252,0.247,0.02,0.02,88.6375,-0.103,89.151,0.094,0.07,0.085,0.02,0.02,101.59450000000001,-0.1465,102.18350000000001,0.1075,0.1,0.08600000000000001,0.02,0.02,122.12650000000002,-0.2295,122.8385,0.2075,0.07,0.066,0.02,0.02,102.247,-0.081,102.78649999999999,0.085,0.029,0.082,0.02,0.02,105.96149999999999,-0.1155,106.52349999999998,0.11149999999999999,0.076,0.08,0.02,0.02,99.79099999999995,-0.09,100.31649999999999,0.12000000000000001,0.097,0.084,0.02,0.02,110.16749999999998,-0.11549999999999999,110.789,0.14150000000000001,0.106,0.055,0.02,0.02,107.26749999999998,-0.162,107.87400000000002,0.17,0.06,0.033,0.02,0.02
105.19899999999998,-0.024,105.83649999999994,0.019999999999999997,0.221,0.214,0.02,0.02,89.66750000000002,-0.103,90.18000000000002,0.094,0.038,0.063,0.02,0.02,102.772,-0.1465,103.3615,0.1075,0.089,0.07200000000000001,0.02,0.02,123.5495,-0.2295,124.2615,0.2075,0.054,0.048,0.02,0.02,103.33050000000001,-0.076,103.87650000000001,0.085,0.1,0.056,0.02,0.02,107.0865,-0.1155,107.64849999999998,0.11149999999999999,0.054,0.06,0.02,0.02,100.84149999999998,-0.09,101.367,0.12000000000000001,0.088,0.073,0.02,0.02,111.40749999999997,-0.11549999999999999,112.03000000000002,0.14150000000000001,0.098,0.037,0.02,0.02,108.47900000000001,-0.162,109.083,0.165,0.045,0.085,0.02,0.02
106.476,-0.024,107.11350000000002,0.019999999999999997,0.183,0.176,0.02,0.02,90.6945,-0.094,91.21400000000001,0.098,0.09,0.019,0.02,0.02,103.94999999999999,-0.1465,104.5395,0.1075,0.077,0.052000000000000005,0.02,0.02,124.97449999999999,-0.2295,125.68249999999996,0.2025,0.028,0.094,0.02,0.02,104.41950000000001,-0.072,104.96399999999998,0.085,0.08,0.111,0.02,0.02,108.2095,-0.1115,108.77749999999999,0.11149999999999999,0.10200000000000001,0.02,0.02,0.02,101.892,-0.09,102.418,0.12000000000000001,0.079,0.061,0.02,0.02,112.6475,-0.11549999999999999,113.26750000000001,0.1375,0.09,0.1,0.02,0.02,109.6885,-0.157,110.294,0.165,0.092,0.075,0.02,0.02
107.75399999999999,-0.024,108.39250000000001,0.019999999999999997,0.135,0.12,0.02,0.02,91.72349999999999,-0.094,92.237,0.094,0.07,0.081,0.02,0.02,105.12750000000001,-0.1465,105.71549999999999,0.1025,0.06,0.10200000000000001,0.02,0.02,126.39400000000002,-0.2245,127.10499999999999,0.2025,0.085,0.081,0.02,0.02,105.51000000000002,-0.072,106.05299999999998,0.085,0.053,0.093,0.02,0.02,109.33449999999999,-0.10650000000000001,109.896,0.11149999999999999,0.08600000000000001,0.089,0.02,0.02,102.94250000000001,-0.09,103.4695,0.12000000000000001,0.068,0.046,0.02,0.02,113.88700000000001,-0.11549999999999999,114.507,0.1375,0.081,0.093,0.02,0.02,110.89950000000003,-0.157,111.50550000000001,0.165,0.084,0.064,0.02,0.02
109.026,-0.019000000000000003,109.66450000000002,0.015000000000000001,0.271,0.268,0.02,0.02,92.754,-0.094,93.26649999999998,0.089,0.035,0.056,0.02,0.02,106.3065,-0.1465,106.89299999999999,0.1025,0.038,0.091,0.02,0.02,127.81700000000002,-0.2245,128.5275,0.2025,0.073,0.068,0.02,0.02,106.59700000000001,-0.068,107.1425,0.085,0.115,0.07,0.02,0.02,110.45899999999999,-0.10650000000000001,111.0205,0.11149999999999999,0.067,0.07,0.02,0.02,103.99350000000001,-0.09,104.5175,0.116,0.054,0.10200000000000001,0.02,0.02,115.127,-0.11549999999999999,115.74700000000003,0.1375,0.07100000000000001,0.085,0.02,0.02,112.1105,-0.157,112.71649999999998,0.165,0.074,0.05,0.02,0.02
110.30299999999998,-0.019000000000000003,110.94149999999998,0.015000000000000001,0.241,0.23600000000000002,0.02,0.02,93.77950000000001,-0.094,94.294,0.085,0.09,0.101,0.02,0.02,107.4815,-0.13749999999999998,108.0705,0.1075,0.096,0.076,0.02,0.02,129.2395,-0.2245,129.9505,0.2025,0.058,0.052000000000000005,0.02,0.02,107.686,-0.068,108.23549999999999,0.085,0.097,0.03,0.02,0.02,111.5855,-0.10650000000000001,112.1465,0.1065,0.036000000000000004,0.042,0.02,0.02,105.045,-0.09,105.56800000000001,0.116,0.035,0.093,0.02,0.02,116.3675,-0.11549999999999999,116.98700000000002,0.1375,0.06,0.073,0.02,0.02,113.3215,-0.157,113.92899999999999,0.165,0.064,0.031,0.02,0.02
111.57949999999997,-0.019000000000000003,112.21899999999998,0.015000000000000001,0.202,0.197,0.02,0.02,94.80900000000001,-0.094,95.32300000000001,0.085,0.069,0.081,0.02,0.02,108.659,-0.13749999999999998,109.24849999999999,0.1075,0.083,0.058,0.02,0.02,130.6635,-0.2245,131.3755,0.2025,0.036000000000000004,0.024,0.02,0.02,108.776,-0.068,109.319,0.081,0.073,0.109,0.02,0.02,112.70650000000002,-0.10650000000000001,113.26900000000002,0.1025,0.094,0.097,0.02,0.02,106.093,-0.08499999999999999,106.6185,0.116,0.097,0.084,0.02,0.02,117.608,-0.11549999999999999,118.22699999999999,0.1375,0.043000000000000003,0.063,0.02,0.02,114.53299999999999,-0.157,115.1375,0.161,0.049,0.088,0.02,0.02
112.85850000000003,-0.019000000000000003,113.49750000000002,0.015000000000000001,0.15,0.14200000000000002,0.02,0.02,95.84,-0.094,96.3525,0.085,0.033,0.056,0.02,0.02,109.83699999999999,-0.13749999999999998,110.42799999999998,0.1075,0.067,0.031,0.02,0.02,132.083,-0.2205,132.794,0.1985,0.089,0.085,0.02,0.02,109.86699999999999,-0.068,110.40799999999999,0.081,0.041,0.091,0.02,0.02,113.83100000000002,-0.10650000000000001,114.39349999999999,0.1025,0.077,0.08,0.02,0.02,107.1435,-0.08499999999999999,107.669,0.116,0.088,0.075,0.02,0.02,118.8455,-0.11149999999999999,119.46699999999998,0.1375,0.106,0.051000000000000004,0.02,0.02,115.74549999999999,-0.157,116.34849999999999,0.161,0.03,0.078,0.02,0.02
114.13100000000001,-0.015,114.768,0.011,0.319,0.317,0.02,0.02,96.865,-0.09,97.37950000000002,0.081,0.093,0.10400000000000001,0.02,0.02,111.01500000000001,-0.13749999999999998,111.602,0.1025,0.047,0.095,0.02,0.02,133.5055,-0.2205,134.2165,0.1985,0.076,0.07200000000000001,0.02,0.02,110.952,-0.063,111.498,0.081,0.113,0.069,0.02,0.02,114.95599999999999,-0.10650000000000001,115.51849999999997,0.1025,0.053,0.058,0.02,0.02,108.19400000000002,-0.08499999999999999,108.7195,0.116,0.079,0.062,0.02,0.02,120.0855,-0.11149999999999999,120.70899999999999,0.1375,0.1,0.031,0.02,0.02,116.95350000000002,-0.153,117.5595,0.161,0.088,0.068,0.02,0.02
115.40700000000004,-0.015,116.04399999999998,0.011,0.291,0.28700000000000003,0.02,0.02,97.89450000000001,-0.08499999999999999,98.40849999999999,0.085,0.07200000000000001,0.08600000000000001,0.02,0.02,112.1905,-0.1325,112.7795,0.1025,0.098,0.082,0.02,0.02,134.928,-0.2205,135.63950000000003,0.1945,0.061,0.056,0.02,0.02,112.04149999999994,-0.063,112.58999999999997,0.081,0.096,0.033,0.02,0.02,116.07900000000001,-0.10250000000000001,116.641,0.09849999999999999,0.105,0.109,0.02,0.02,109.24500000000002,-0.08499999999999999,109.771,0.111,0.067,0.047,0.02,0.02,121.325,-0.11149999999999999,121.94449999999999,0.1335,0.093,0.10400000000000001,0.02,0.02,118.16449999999998,-0.153,118.7705,0.161,0.08,0.056,0.02,0.02
116.68350000000001,-0.015,117.32000000000001,0.011,0.254,0.249,0.02,0.02,98.92399999999999,-0.08499999999999999,99.4375,0.085,0.043000000000000003,0.062,0.02,0.02,113.36749999999999,-0.1325,113.9575,0.1025,0.08600000000000001,0.066,0.02,0.02,136.351,-0.2245,137.0635,0.1945,0.041,0.032,0.02,0.02,113.1305,-0.063,113.67399999999996,0.076,0.076,0.113,0.02,0.02,117.20349999999999,-0.10250000000000001,117.76550000000002,0.09849999999999999,0.09,0.094,0.02,0.02,110.2955,-0.09,110.82549999999999,0.111,0.054,0.02,0.02,0.02,122.565,-0.11149999999999999,123.18399999999998,0.1285,0.085,0.095,0.02,0.02,119.3755,-0.153,119.98200000000001,0.161,0.07,0.041,0.02,0.02
117.96000000000001,-0.015,118.59649999999995,0.011,0.20500000000000002,0.196,0.02,0.02,99.95049999999999,-0.081,100.46450000000002,0.081,0.096,0.112,0.02,0.02,114.545,-0.1325,115.13550000000001,0.1025,0.07100000000000001,0.046,0.02,0.02,137.77150000000003,-0.2205,138.48250000000002,0.1895,0.092,0.09,0.02,0.02,114.22100000000002,-0.063,114.76350000000002,0.076,0.045,0.096,0.02,0.02,118.32799999999997,-0.10250000000000001,118.88999999999999,0.09849999999999999,0.07100000000000001,0.077,0.02,0.02,111.34750000000001,-0.09,111.87,0.107,0.036000000000000004,0.093,0.02,0.02,123.80399999999999,-0.11549999999999999,124.42399999999999,0.1285,0.075,0.08700000000000001,0.02,0.02,120.58649999999997,-0.153,121.191,0.157,0.058,0.093,0.02,0.02
119.2405,-0.015,119.87900000000002,0.011,0.126,0.10300000000000001,0.02,0.02,100.9795,-0.081,101.49350000000003,0.081,0.076,0.094,0.02,0.02,115.723,-0.1325,116.31049999999999,0.0935,0.051000000000000004,0.10400000000000001,0.02,0.02,139.194,-0.2205,139.90449999999998,0.1895,0.081,0.078,0.02,0.02,115.30749999999996,-0.059,115.85299999999998,0.076,0.11800000000000001,0.075,0.02,0.02,119.45349999999999,-0.10250000000000001,120.01449999999998,0.09849999999999999,0.044,0.054,0.02,0.02,112.39500000000002,-0.08499999999999999,112.92049999999998,0.107,0.097,0.084,0.02,0.02,125.0445,-0.11549999999999999,125.66349999999996,0.1285,0.064,0.078,0.02,0.02,121.7985,-0.153,122.402,0.157,0.042,0.085,0.02,0.02
120.50550000000001,-0.011,121.14399999999998,0.006999999999999999,0.362,0.361,0.02,0.02,102.00950000000002,-0.081,102.52199999999999,0.081,0.046,0.073,0.02,0.02,116.89899999999999,-0.1325,117.488,0.0935,0.107,0.093,0.02,0.02,140.616,-0.2165,141.32699999999997,0.1895,0.069,0.065,0.02,0.02,116.39649999999999,-0.059,116.94400000000002,0.076,0.10200000000000001,0.043000000000000003,0.02,0.02,120.57549999999999,-0.0985,121.13800000000003,0.0935,0.1,0.105,0.02,0.02,113.4455,-0.08499999999999999,113.971,0.107,0.088,0.073,0.02,0.02,126.285,-0.11549999999999999,126.90349999999998,0.1285,0.051000000000000004,0.068,0.02,0.02,123.007,-0.149,123.613,0.157,0.091,0.075,0.02,0.02
121.78099999999999,-0.011,122.41850000000001,0.006999999999999999,0.327,0.324,0.02,0.02,103.03599999999997,-0.077,103.55249999999998,0.081,0.10300000000000001,0.04,0.02,0.02,118.07650000000001,-0.1325,118.66549999999998,0.0935,0.096,0.082,0.02,0.02,142.0385,-0.2205,142.749,0.1895,0.052000000000000005,0.047,0.02,0.02,117.48549999999997,-0.059,118.02850000000001,0.07200000000000001,0.082,0.122,0.02,0.02,121.7,-0.0985,122.26200000000004,0.0935,0.085,0.091,0.02,0.02,114.496,-0.08499999999999999,115.0215,0.107,0.079,0.062,0.02,0.02,127.5265,-0.11149999999999999,128.1435,0.1335,0.032,0.056,0.02,0.02,124.21799999999999,-0.149,124.8235,0.157,0.083,0.064,0.02,0.02
123.05550000000002,-0.011,123.69349999999997,0.006999999999999999,0.276,0.272,0.02,0.02,104.06450000000001,-0.077,104.5785,0.076,0.08600000000000001,0.098,0.02,0.02,119.25400000000002,-0.1325,119.843,0.0935,0.085,0.067,0.02,0.02,143.463,-0.2205,144.17,0.1855,0.025,0.093,0.02,0.02,118.5755,-0.059,119.11750000000002,0.07200000000000001,0.056,0.106,0.02,0.02,122.82450000000001,-0.0985,123.38650000000001,0.0935,0.066,0.074,0.02,0.02,115.54650000000001,-0.08499999999999999,116.07250000000003,0.107,0.068,0.048,0.02,0.02,128.7615,-0.1065,129.384,0.1335,0.10200000000000001,0.039,0.02,0.02,125.42799999999998,-0.149,126.035,0.157,0.073,0.051000000000000004,0.02,0.02
124.33249999999997,-0.011,124.97199999999994,0.006999999999999999,0.2,0.189,0.02,0.02,105.09349999999998,-0.077,105.60650000000001,0.076,0.062,0.078,0.02,0.02,120.43200000000003,-0.1325,121.02099999999999,0.0935,0.07100000000000001,0.049,0.02,0.02,144.88100000000003,-0.2165,145.5925,0.1855,0.085,0.082,0.02,0.02,119.66149999999999,-0.05499999999999999,120.2065,0.07200000000000001,0.122,0.08600000000000001,0.02,0.02,123.95049999999996,-0.0985,124.51150000000001,0.0935,0.038,0.05,0.02,0.02,116.59699999999998,-0.08499999999999999,117.12750000000001,0.107,0.055,0.02,0.02,0.02,130.00150000000002,-0.1065,130.6215,0.1285,0.094,0.108,0.02,0.02,126.63950000000001,-0.149,127.24750000000002,0.157,0.062,0.028,0.02,0.02
125.6035,-0.006,126.24,0.002,0.494,0.511,0.02,0.02,106.12000000000003,-0.072,106.6365,0.076,0.113,0.052000000000000005,0.02,0.02,121.61000000000001,-0.1285,122.1965,0.0895,0.053,0.10400000000000001,0.02,0.02,146.303,-0.2165,147.01450000000006,0.1855,0.073,0.07,0.02,0.02,120.75,-0.05499999999999999,121.296,0.07200000000000001,0.107,0.061,0.02,0.02,125.07199999999997,-0.0935,125.63400000000003,0.0895,0.105,0.109,0.02,0.02,117.6485,-0.08499999999999999,118.17099999999996,0.10200000000000001,0.038,0.099,0.02,0.02,131.2415,-0.1065,131.8605,0.1285,0.08600000000000001,0.1,0.02,0.02,127.8505,-0.149,128.45399999999998,0.152,0.046,0.091,0.02,0.02
126.87750000000001,-0.006,127.5125,0.002,0.468,0.486,0.02,0.02,107.14899999999999,-0.072,107.66249999999998,0.07200000000000001,0.095,0.11,0.02,0.02,122.78499999999998,-0.1285,123.37400000000001,0.0895,0.109,0.093,0.02,0.02,147.72549999999998,-0.2165,148.4365,0.1855,0.058,0.054,0.02,0.02,121.8395,-0.05499999999999999,122.38250000000001,0.068,0.088,0.128,0.02,0.02,126.1965,-0.0935,126.75800000000002,0.0895,0.09,0.095,0.02,0.02,118.696,-0.081,119.22149999999998,0.10200000000000001,0.10300000000000001,0.09,0.02,0.02,132.48099999999997,-0.1065,133.1005,0.1285,0.077,0.092,0.02,0.02,129.05999999999995,-0.144,129.665,0.152,0.097,0.081,0.02,0.02
128.15050000000002,-0.006,128.786,0.002,0.43,0.451,0.02,0.02,108.17750000000001,-0.072,108.69100000000003,0.07200000000000001,0.07200000000000001,0.091,0.02,0.02,123.96200000000002,-0.1285,124.55099999999997,0.0895,0.099,0.081,0.02,0.02,149.14800000000002,-0.2165,149.86049999999997,0.1855,0.039,0.03,0.02,0.02,122.92850000000001,-0.05499999999999999,123.471,0.068,0.064,0.111,0.02,0.02,127.32100000000001,-0.0935,127.882,0.08549999999999999,0.073,0.079,0.02,0.02,119.74650000000003,-0.081,120.27199999999999,0.10200000000000001,0.096,0.081,0.02,0.02,133.72050000000002,-0.1065,134.3405,0.1285,0.066,0.084,0.02,0.02,130.27000000000004,-0.144,130.8755,0.152,0.089,0.07,0.02,0.02
129.426,-0.006,130.06,0.002,0.369,0.389,0.02,0.02,109.20749999999998,-0.072,109.72049999999999,0.07200000000000001,0.048,0.056,0.02,0.02,125.13950000000004,-0.1285,125.729,0.0895,0.088,0.065,0.02,0.02,150.56799999999996,-0.2115,151.27900000000002,0.1805,0.095,0.091,0.02,0.02,124.01499999999999,-0.05,124.56049999999999,0.068,0.135,0.092,0.02,0.02,128.4465,-0.0985,129.007,0.08549999999999999,0.05,0.059000000000000004,0.02,0.02,120.79699999999998,-0.081,121.32199999999999,0.10200000000000001,0.08700000000000001,0.07100000000000001,0.02,0.02,134.9605,-0.1065,135.57999999999998,0.1285,0.052000000000000005,0.075,0.02,0.02,131.481,-0.144,132.0865,0.152,0.079,0.058,0.02,0.02
130.7085,-0.006,131.33800000000005,0.002,0.218,0.293,0.02,0.02,110.233,-0.063,110.747,0.07200000000000001,0.109,0.115,0.02,0.02,126.3165,-0.1285,126.907,0.0895,0.074,0.045,0.02,0.02,151.98950000000002,-0.2115,152.70049999999998,0.1805,0.084,0.08,0.02,0.02,125.10400000000001,-0.05,125.64950000000002,0.063,0.11900000000000001,0.068,0.02,0.02,129.56799999999998,-0.0935,130.13,0.08049999999999999,0.111,0.115,0.02,0.02,121.8475,-0.081,122.37299999999999,0.10200000000000001,0.078,0.059000000000000004,0.02,0.02,136.20250000000001,-0.1065,136.82,0.1285,0.034,0.063,0.02,0.02,132.6915,-0.144,133.29749999999999,0.152,0.068,0.042,0.02,0.02
152.6585,-0.002,,,42.348,,0.02,,111.26150000000001,-0.063,111.77550000000001,0.07200000000000001,0.092,0.096,0.02,0.02,127.4945,-0.1285,128.0815,0.08549999999999999,0.058,0.108,0.02,0.02,153.41199999999995,-0.2115,154.12300000000002,0.1805,0.07100000000000001,0.067,0.02,0.02,126.19249999999998,-0.05499999999999999,126.73599999999998,0.05900000000000001,0.10200000000000001,0.139,0.02,0.02,130.6915,-0.0935,131.25400000000002,0.08049999999999999,0.098,0.10300000000000001,0.02,0.02,122.89799999999998,-0.081,123.42399999999999,0.10200000000000001,0.067,0.043000000000000003,0.02,0.02,137.43799999999996,-0.1025,138.06,0.1285,0.109,0.049,0.02,0.02,133.9025,-0.144,134.50650000000002,0.148,0.056,0.094,0.02,0.02
,,,,,,,,112.2905,-0.063,112.80450000000002,0.07200000000000001,0.068,0.074,0.02,0.02,128.674,-0.1285,129.25900000000004,0.08549999999999999,0.033,0.097,0.02,0.02,154.834,-0.2115,155.545,0.1805,0.057,0.051000000000000004,0.02,0.02,127.28150000000001,-0.05499999999999999,127.82449999999999,0.05900000000000001,0.08,0.124,0.02,0.02,131.8165,-0.0935,132.3785,0.08049999999999999,0.082,0.088,0.02,0.02,123.94850000000002,-0.081,124.47200000000001,0.098,0.054,0.107,0.02,0.02,138.678,-0.1025,139.30349999999999,0.1285,0.101,0.026000000000000002,0.02,0.02,135.114,-0.144,135.7175,0.14400000000000002,0.039,0.08600000000000001,0.02,0.02
,,,,,,,,113.317,-0.059,113.8355,0.07200000000000001,0.11900000000000001,0.038,0.02,0.02,129.8475,-0.1245,130.436,0.08549999999999999,0.10400000000000001,0.085,0.02,0.02,156.25750000000002,-0.2115,156.96900000000002,0.1805,0.034,0.023,0.02,0.02,128.372,-0.05499999999999999,128.913,0.05900000000000001,0.051000000000000004,0.109,0.02,0.02,132.9405,-0.0935,133.50300000000001,0.08049999999999999,0.062,0.07100000000000001,0.02,0.02,125.0005,-0.081,125.52200000000002,0.098,0.036000000000000004,0.099,0.02,0.02,139.91749999999996,-0.1025,140.537,0.1245,0.094,0.107,0.02,0.02,136.32199999999997,-0.144,136.92749999999998,0.14400000000000002,0.095,0.076,0.02,0.02
,,,,,,,,114.34550000000002,-0.059,114.86000000000001,0.063,0.10200000000000001,0.11900000000000001,0.02,0.02,131.02449999999996,-0.1245,131.61300000000003,0.08549999999999999,0.092,0.07100000000000001,0.02,0.02,157.67599999999996,-0.2075,158.38700000000003,0.1765,0.093,0.089,0.02,0.02,129.4565,-0.05,130.002,0.05900000000000001,0.134,0.089,0.02,0.02,134.0685,-0.0935,134.6285,0.08049999999999999,0.028,0.046,0.02,0.02,126.04699999999995,-0.076,126.5725,0.098,0.105,0.092,0.02,0.02,141.157,-0.1025,141.77650000000003,0.1245,0.085,0.1,0.02,0.02,137.53250000000003,-0.144,138.1385,0.14400000000000002,0.08600000000000001,0.066,0.02,0.02
,,,,,,,,115.3745,-0.063,115.88800000000002,0.063,0.078,0.10300000000000001,0.02,0.02,132.20199999999997,-0.1245,132.791,0.08549999999999999,0.079,0.053,0.02,0.02,159.0975,-0.2075,159.80849999999998,0.1765,0.082,0.078,0.02,0.02,130.54549999999998,-0.05,131.0915,0.05900000000000001,0.12,0.064,0.02,0.02,135.188,-0.08950000000000001,135.7495,0.0765,0.107,0.114,0.02,0.02,127.09700000000001,-0.076,127.62300000000003,0.098,0.097,0.083,0.02,0.02,142.39700000000005,-0.1025,143.01600000000002,0.1245,0.075,0.093,0.02,0.02,138.74300000000002,-0.144,139.3495,0.14400000000000002,0.077,0.054,0.02,0.02
,,,,,,,,116.405,-0.063,116.91699999999999,0.063,0.047,0.083,0.02,0.02,133.3795,-0.1245,133.97199999999998,0.08549999999999999,0.064,0.023,0.02,0.02,160.51900000000003,-0.2075,161.23000000000002,0.1765,0.069,0.065,0.02,0.02,131.6345,-0.05,132.1775,0.054000000000000006,0.10200000000000001,0.14200000000000002,0.02,0.02,136.31249999999997,-0.08950000000000001,136.87400000000005,0.0765,0.094,0.101,0.02,0.02,128.1475,-0.076,128.67299999999997,0.098,0.09,0.073,0.02,0.02,143.6365,-0.1025,144.2555,0.1245,0.064,0.084,0.02,0.02,139.95400000000004,-0.144,140.561,0.14400000000000002,0.067,0.035,0.02,0.02
,,,,,,,,117.43049999999997,-0.059,117.947,0.063,0.11800000000000001,0.051000000000000004,0.02,0.02,134.5575,-0.1245,135.14350000000002,0.0805,0.044,0.10400000000000001,0.02,0.02,161.94150000000005,-0.2075,162.65249999999997,0.1765,0.054,0.048,0.02,0.02,132.723,-0.05,133.26650000000006,0.054000000000000006,0.081,0.128,0.02,0.02,137.4365,-0.08950000000000001,137.99800000000002,0.0765,0.078,0.08700000000000001,0.02,0.02,129.198,-0.076,129.724,0.098,0.081,0.063,0.02,0.02,144.877,-0.1025,145.495,0.1245,0.051000000000000004,0.075,0.02,0.02,141.16449999999998,-0.144,141.76900000000003,0.139,0.054,0.095,0.02,0.02
,,,,,,,,118.45850000000002,-0.059,118.97250000000001,0.059000000000000004,0.098,0.116,0.02,0.02,135.732,-0.1155,136.32099999999997,0.08549999999999999,0.107,0.093,0.02,0.02,163.3645,-0.2075,164.07199999999997,0.17250000000000001,0.032,0.101,0.02,0.02,133.81400000000002,-0.05,134.3555,0.054000000000000006,0.049,0.112,0.02,0.02,138.56199999999998,-0.08950000000000001,139.123,0.0765,0.057,0.069,0.02,0.02,130.24800000000002,-0.076,130.77499999999998,0.098,0.07100000000000001,0.049,0.02,0.02,146.1195,-0.1025,146.735,0.1245,0.028,0.063,0.02,0.02,142.3765,-0.144,142.97900000000004,0.139,0.036000000000000004,0.08700000000000001,0.02,0.02
