#dadi:   5
#lanci:  2000000
#volte:  10000
#thread: 50
#totale: 1000000000000
[307200/500000|61%]	246913585409	246913145469	98765684612	19753306944	1975258412	79019154
[307250/500000|61%]	246953776015	246953333484	98781760519	19756518739	1975579052	79032191
[307300/500000|61%]	246993961061	246993527308	98797833058	19759734738	1975898925	79044910
[307350/500000|61%]	247034147515	247033714008	98813909612	19762950796	1976220260	79057809
[307400/500000|61%]	247074337856	247073902464	98829977406	19766168656	1976542876	79070742
[307450/500000|61%]	247114526416	247114091315	98846051291	19769382641	1976864907	79083430
[307500/500000|61%]	247154706574	247154285602	98862127206	19772597742	1977186713	79096163
[307550/500000|61%]	247194895238	247194471762	98878206150	19775809980	1977507928	79108942
[307600/500000|61%]	247235083154	247234658680	98894281033	19779026320	1977829033	79121780
[307650/500000|61%]	247275276566	247274851858	98910346029	19782239757	1978151116	79134674
[307700/500000|61%]	247315455786	247315045150	98926424670	19785454230	1978472654	79147510
[307750/500000|61%]	247355646384	247355229408	98942501062	19788669792	1978793081	79160273
[307800/500000|61%]	247395825248	247395421765	98958581810	19791883526	1979114464	79173187
[307850/500000|61%]	247436021417	247435597993	98974656874	19795101050	1979436487	79186179
[307900/500000|61%]	247476217720	247475789869	98990721340	19798315022	1979756963	79199086
[307950/500000|61%]	247516395097	247515987299	99006793210	19801533721	1980078555	79212118
[308000/500000|61%]	247556584973	247556171329	99022867992	19804750237	1980400337	79225132
[308050/500000|61%]	247596776808	247596359478	99038939617	19807964944	1980721090	79238063
[308100/500000|61%]	247636960302	247636544819	99055020459	19811181045	1981042334	79251041
[308150/500000|61%]	247677148358	247676731212	99071094296	19814397823	1981364447	79263864
[308200/500000|61%]	247717329338	247716920051	99087173311	19817614351	1981686142	79276807
[308250/500000|61%]	247757522447	247757100359	99103248881	19820832332	1982006198	79289783
[308300/500000|61%]	247797718369	247797280616	99119323686	19824046536	1982328087	79302706
[308350/500000|61%]	247837904181	247837469447	99135399194	19827261349	1982650332	79315497
[308400/500000|61%]	247878091794	247877664974	99151467809	19830475349	1982971684	79328390
[308450/500000|61%]	247918276725	247917848977	99167549582	19833690377	1983293132	79341207
[308500/500000|61%]	247958460279	247958038054	99183627628	19836905418	1983614655	79353966
[308550/500000|61%]	247998647425	247998225044	99199704503	19840120628	1983935668	79366732
[308600/500000|61%]	248038840697	248038408602	99215779299	19843334073	1984257607	79379722
[308650/500000|61%]	248079027514	248078594960	99231857076	19846549372	1984578346	79392732
[308700/500000|61%]	248119209648	248118786786	99247931799	19849766303	1984899977	79405487
[308750/500000|61%]	248159401141	248158968992	99264010170	19852979743	1985221644	79418310
[308800/500000|61%]	248199588672	248199159706	99280084527	19856192843	1985543316	79430936
[308850/500000|61%]	248239778101	248239339660	99296164586	19859408791	1985865238	79443624
[308900/500000|61%]	248279966054	248279525015	99312242150	19862623119	1986187231	79456431
[308950/500000|61%]	248320155227	248319706953	99328316886	19865843033	1986508632	79469269
[309000/500000|61%]	248360344205	248359897415	99344386834	19869059124	1986830415	79482007
[309050/500000|61%]	248400537735	248400076316	99360463026	19872276251	1987151639	79495033
[309100/500000|61%]	248440733968	248440257091	99376538906	19875488533	1987473582	79507920
[309150/500000|61%]	248480918600	248480450454	99392611482	19878703172	1987795400	79520892
[309200/500000|61%]	248521100526	248520646693	99408682361	19881919406	1988117305	79533709
[309250/500000|61%]	248561291678	248560833252	99424754928	19885133960	1988439570	79546612
[309300/500000|61%]	248601484578	248601014070	99440834325	19888346141	1988761502	79559384
[309350/500000|61%]	248641679434	248641199024	99456903743	19891561925	1989083543	79572331
[309400/500000|61%]	248681862866	248681392475	99472977694	19894777357	1989404302	79585306
[309450/500000|61%]	248722040943	248721589919	99489053174	19897992015	1989725867	79598082
[309500/500000|61%]	248762238122	248761762859	99505133443	19901206874	1990047716	79610986
[309550/500000|61%]	248802433748	248801951365	99521203661	19904418248	1990369055	79623923
[309600/500000|61%]	248842614574	248842141446	99537282580	19907633856	1990690907	79636637
[309650/500000|61%]	248882794851	248882337395	99553357491	19910848134	1991012650	79649479
[309700/500000|61%]	248922984516	248922528242	99569429167	19914061821	1991333882	79662372
[309750/500000|61%]	248963187099	248962707323	99585497302	19917277240	1991655634	79675402
[309800/500000|61%]	249003376082	249002889959	99601575470	19920492917	1991977301	79688271
[309850/500000|61%]	249043563910	249043077534	99617651151	19923707675	1992298372	79701358
[309900/500000|61%]	249083751738	249083271651	99633719075	19926923378	1992619967	79714191
[309950/500000|61%]	249123939385	249123460854	99649791158	19930139569	1992942025	79727009
[310000/500000|62%]	249164124663	249163643930	99665870139	19933357827	1993263578	79739863
[310050/500000|62%]	249204308919	249203833566	99681945611	19936574180	1993585025	79752699
[310100/500000|62%]	249244495749	249244027006	99698017363	19939788401	1993905910	79765571
[310150/500000|62%]	249284682489	249284212709	99714097017	19943001840	1994227611	79778334
[310200/500000|62%]	249324869846	249324401302	99730173878	19946214823	1994549033	79791118
[310250/500000|62%]	249365057381	249364587508	99746252215	19949429410	1994869652	79803834
[310300/500000|62%]	249405239380	249404779400	99762330231	19952642757	1995191472	79816760
[310350/500000|62%]	249445422916	249444968872	99778406681	19955857976	1995513983	79829572
[310400/500000|62%]	249485602200	249485167264	99794479019	19959072931	1995835988	79842598
[310450/500000|62%]	249525787345	249525360712	99810550861	19962287913	1996157812	79855357
[310500/500000|62%]	249565978676	249565541630	99826628569	19965503453	1996479560	79868112
[310550/500000|62%]	249606172730	249605723453	99842701388	19968720754	1996800662	79881013
[310600/500000|62%]	249646367571	249645913096	99858767539	19971935309	1997122460	79894025
[310650/500000|62%]	249686551206	249686109599	99874841225	19975147100	1997443895	79906975
[310700/500000|62%]	249726732840	249726303586	99890918325	19978361002	1997764339	79919908
[310750/500000|62%]	249766921938	249766489197	99906993448	19981576861	1998085810	79932746
[310800/500000|62%]	249807110356	249806679288	99923065053	19984792485	1998407164	79945654
[310850/500000|62%]	249847295326	249846867233	99939139856	19988011002	1998728149	79958434
[310900/500000|62%]	249887485216	249887052610	99955214812	19991225887	1999049975	79971500
[310950/500000|62%]	249927669785	249927243160	99971289877	19994441233	1999371686	79984259
[311000/500000|62%]	249967859722	249967431857	99987361169	19997656746	1999693426	79997080
[311050/500000|62%]	250008050236	250007614894	100003437148	20000872685	2000015065	80009972
[311100/500000|62%]	250048237222	250047804093	100019510435	20004088062	2000337236	80022952
[311150/500000|62%]	250088424864	250087991646	100035587040	20007301920	2000659004	80035526
[311200/500000|62%]	250128615690	250128176108	100051663506	20010515651	2000980543	80048502
[311250/500000|62%]	250168810135	250168364390	100067733498	20013729070	2001301634	80061273
[311300/500000|62%]	250209002000	250208550403	100083805444	20016945169	2001622813	80074171
[311350/500000|62%]	250249188919	250248737018	100099881610	20020160536	2001944590	80087327
[311400/500000|62%]	250289375499	250288922577	100115959294	20023376432	2002265848	80100350
[311450/500000|62%]	250329559785	250329113896	100132035839	20026590897	2002586311	80113272
[311500/500000|62%]	250369756595	250369294692	100148111549	20029802991	2002907963	80126210
[311550/500000|62%]	250409947820	250409479353	100164185991	20033018270	2003229419	80139147
[311600/500000|62%]	250450138507	250449669571	100180257452	20036231670	2003550834	80151966
[311650/500000|62%]	250490326360	250489856204	100196336703	20039443604	2003872350	80164779
[311700/500000|62%]	250530514781	250530045838	100212409515	20042658474	2004193673	80177719
[311750/500000|62%]	250570700632	250570236971	100228481604	20045874172	2004515997	80190624
[311800/500000|62%]	250610893112	250610420476	100244557074	20049088062	2004837650	80203626
[311850/500000|62%]	250651071017	250650617149	100260633574	20052302561	2005159295	80216404
[311900/500000|62%]	250691253898	250690804373	100276712397	20055519642	2005480488	80229202
[311950/500000|62%]	250731435623	250730996367	100292791114	20058733410	2005801525	80241961
[312000/500000|62%]	250771626373	250771186381	100308863726	20061946901	2006121676	80254943
[312050/500000|62%]	250811815811	250811375207	100324934723	20065163634	2006442758	80267867
[312100/500000|62%]	250852005042	250851558944	100341010831	20068379429	2006764777	80280977
[312150/500000|62%]	250892189081	250891752837	100357084204	20071594716	2007085347	80293815
[312200/500000|62%]	250932370963	250931955114	100373153161	20074807705	2007406186	80306871
[312250/500000|62%]	250972562332	250972136621	100389230011	20078023861	2007727377	80319798
[312300/500000|62%]	251012746980	251012325555	100405308215	20081238245	2008048230	80332775
[312350/500000|62%]	251052941217	251052502825	100421383934	20084455505	2008370641	80345878
[312400/500000|62%]	251093118926	251092692837	100437467789	20087669902	2008692147	80358399
[312450/500000|62%]	251133307687	251132884042	100453539319	20090884056	2009013703	80371193
[312500/500000|62%]	251173495630	251173077173	100469611654	20094096550	2009335272	80383721
[312550/500000|62%]	251213675592	251213272695	100485687213	20097312182	2009655856	80396462
[312600/500000|62%]	251253864573	251253457124	100501765063	20100526557	2009977554	80409129
[312650/500000|62%]	251294051735	251293641532	100517842990	20103742518	2010299362	80421863
[312700/500000|62%]	251334242671	251333828975	100533918652	20106954849	2010620013	80434840
[312750/500000|62%]	251374423957	251374025975	100549990722	20110170885	2010940815	80447646
[312800/500000|62%]	251414612031	251414214497	100566065314	20113385348	2011262338	80460472
[312850/500000|62%]	251454803708	251454403492	100582135667	20116599722	2011584070	80473341
[312900/500000|62%]	251494987729	251494592171	100598216419	20119812975	2011904711	80485995
[312950/500000|62%]	251535174995	251534777681	100614291446	20123029556	2012227480	80498842
[313000/500000|62%]	251575359481	251574972522	100630361871	20126244124	2012550353	80511649
[313050/500000|62%]	251615548527	251615158092	100646438317	20129459402	2012871301	80524361
[313100/500000|62%]	251655740636	251655352405	100662505508	20132671737	2013192540	80537174
[313150/500000|62%]	251695933537	251695545395	100678574066	20135883125	2013513832	80550045
[313200/500000|62%]	251736124739	251735724635	100694652162	20139099864	2013835717	80562883
[313250/500000|62%]	251776306385	251775917773	100710731027	20142311501	2014157566	80575748
[313300/500000|62%]	251816491439	251816111218	100726803294	20145526344	2014478947	80588758
[313350/500000|62%]	251856672005	251856302030	100742881133	20148743183	2014799893	80601756
[313400/500000|62%]	251896858643	251896491819	100758957335	20151955841	2015121563	80614799
[313450/500000|62%]	251937051004	251936680400	100775029504	20155169240	2015442165	80627687
[313500/500000|62%]	251977225475	251976871950	100791111436	20158387137	2015763626	80640376
[313550/500000|62%]	252017415606	252017054094	100807189855	20161602935	2016084337	80653173
[313600/500000|62%]	252057605212	252057245268	100823259526	20164818343	2016405602	80666049
[313650/500000|62%]	252097788364	252097438400	100839332360	20168034662	2016727438	80678776
[313700/500000|62%]	252137980893	252137620287	100855410522	20171248033	2017048697	80691568
[313750/500000|62%]	252178168949	252177808517	100871485222	20174463034	2017369907	80704371
[313800/500000|62%]	252218361713	252217989174	100887562817	20177678001	2017691096	80717199
[313850/500000|62%]	252258555400	252258169958	100903637716	20180894246	2018012660	80730020
[313900/500000|62%]	252298744200	252298358711	100919710943	20184108331	2018334787	80743028
[313950/500000|62%]	252338931839	252338548571	100935788330	20187319828	2018655345	80756087
[314000/500000|62%]	252379118154	252378730043	100951867818	20190537694	2018977215	80769076
[314050/500000|62%]	252419295200	252418922635	100967950381	20193750853	2019299149	80781782
[314100/500000|62%]	252459476627	252459119505	100984021388	20196967582	2019620200	80794698
[314150/500000|62%]	252499667185	252499307164	101000096780	20200179115	2019942123	80807633
[314200/500000|62%]	252539860508	252539502689	101016158514	20203394758	2020263063	80820468
[314250/500000|62%]	252580053651	252579688711	101032230275	20206609245	2020584883	80833235
[314300/500000|62%]	252620256434	252619865447	101048299753	20209824808	2020907545	80846013
[314350/500000|62%]	252660442524	252660062384	101064369515	20213038898	2021227774	80858905
[314400/500000|62%]	252700632635	252700248571	101080440756	20216256567	2021549624	80871847
[314450/500000|62%]	252740822032	252740436106	101096514747	20219471908	2021870627	80884580
[314500/500000|62%]	252781002675	252780628395	101112593179	20222686695	2022191703	80897353
[314550/500000|62%]	252821197371	252820808484	101128668119	20225901895	2022513915	80910216
[314600/500000|62%]	252861389674	252860989195	101144745622	20229117252	2022835212	80923045
[314650/500000|62%]	252901581907	252901171091	101160820906	20232333027	2023157117	80935952
[314700/500000|62%]	252941771781	252941356268	101176898192	20235545778	2023479372	80948609
[314750/500000|62%]	252981958563	252981547119	101192972009	20238760027	2023800718	80961564
[314800/500000|62%]	253022150032	253021730899	101209050355	20241972387	2024121946	80974381
[314850/500000|62%]	253062336556	253061925543	101225122726	20245184846	2024443123	80987206
[314900/500000|62%]	253102520315	253102118100	101241196258	20248400819	2024764379	81000129
[314950/500000|62%]	253142709077	253142312329	101257266115	20251613695	2025085813	81012971
[315000/500000|63%]	253182894656	253182498601	101273346382	20254826839	2025407682	81025840
[315050/500000|63%]	253223085230	253222684252	101289419312	20258043025	2025729476	81038705
[315100/500000|63%]	253263273140	253262878002	101305491101	20261255888	2026050325	81051544
[315150/500000|63%]	253303465826	253303062662	101321567118	20264468266	2026371679	81064449
[315200/500000|63%]	253343652096	253343252373	101337640249	20267685414	2026692623	81077245
[315250/500000|63%]	253383838499	253383442731	101353715320	20270900086	2027013208	81090156
[315300/500000|63%]	253424019648	253423634858	101369793728	20274113485	2027335298	81102983
[315350/500000|63%]	253464203395	253463827842	101385866753	20277329003	2027657038	81115969
[315400/500000|63%]	253504391310	253504024021	101401934620	20280542727	2027978563	81128759
[315450/500000|63%]	253544581214	253544211390	101418009197	20283757285	2028299285	81141629
[315500/500000|63%]	253584776874	253584393977	101434084068	20286970428	2028620117	81154536
[315550/500000|63%]	253624964315	253624582049	101450160908	20290184923	2028940300	81167505
[315600/500000|63%]	253665155671	253664766199	101466236318	20293399606	2029261786	81180420
[315650/500000|63%]	253705348071	253704950930	101482310489	20296614739	2029582461	81193310
[315700/500000|63%]	253745537238	253745140373	101498384986	20299827643	2029903614	81206146
[315750/500000|63%]	253785723026	253785331027	101514460224	20303043059	2030223646	81219018
[315800/500000|63%]	253825923544	253825506232	101530534051	20306258742	2030545564	81231867
[315850/500000|63%]	253866120485	253865690442	101546604206	20309472701	2030867649	81244517
[315900/500000|63%]	253906311879	253905878236	101562678146	20312684990	2031189348	81257401
[315950/500000|63%]	253946498907	253946062989	101578755719	20315901201	2031510814	81270370
[316000/500000|63%]	253986680811	253986251164	101594836294	20319116432	2031832104	81283195
[316050/500000|63%]	254026869986	254026441789	101610910318	20322328950	2032152995	81295962
[316100/500000|63%]	254067058881	254066638722	101626973784	20325546035	2032473695	81308883
[316150/500000|63%]	254107241557	254106827468	101643050745	20328763186	2032795335	81321709
[316200/500000|63%]	254147432819	254147009284	101659126979	20331979421	2033116757	81334740
[316250/500000|63%]	254187625465	254187190029	101675205599	20335193431	2033437982	81347494
[316300/500000|63%]	254227810310	254227383141	101691276730	20338409931	2033759668	81360220
[316350/500000|63%]	254267995898	254267571795	101707351494	20341626700	2034081139	81372974
[316400/500000|63%]	254308185174	254307755321	101723431119	20344840239	2034402234	81385913
[316450/500000|63%]	254348368221	254347944433	101739511630	20348053261	2034723796	81398659
[316500/500000|63%]	254388559127	254388125916	101755586961	20351270993	2035045404	81411599
[316550/500000|63%]	254428747458	254428311538	101771665511	20354485004	2035366065	81424424
[316600/500000|63%]	254468942870	254468498557	101787735042	20357699413	2035686859	81437259
[316650/500000|63%]	254509126607	254508686740	101803813037	20360914984	2036008623	81450009
[316700/500000|63%]	254549311335	254548876800	101819888429	20364130021	2036330648	81462767
[316750/500000|63%]	254589502507	254589068536	101835957384	20367343334	2036652565	81475674
[316800/500000|63%]	254629691110	254629258799	101852030474	20370558572	2036972512	81488533
[316850/500000|63%]	254669879731	254669444720	101868105678	20373773904	2037294578	81501389
[316900/500000|63%]	254710064635	254709638123	101884178595	20376988215	2037616174	81514258
[316950/500000|63%]	254750252748	254749825539	101900254621	20380201329	2037938663	81527100
[317000/500000|63%]	254790439166	254790016507	101916330537	20383413646	2038259912	81540232
[317050/500000|63%]	254830625472	254830213446	101932397868	20386628232	2038581787	81553195
[317100/500000|63%]	254870815606	254870399395	101948475463	20389840792	2038902754	81565990
[317150/500000|63%]	254911008818	254910581222	101964549782	20393057438	2039223876	81578864
[317200/500000|63%]	254951192651	254950773706	101980622744	20396273798	2039545330	81591771
[317250/500000|63%]	254991376882	254990969259	101996694911	20399487526	2039866839	81604583
[317300/500000|63%]	255031574783	255031145847	102012773161	20402699760	2040189151	81617298
[317350/500000|63%]	255071767380	255071327641	102028849004	20405915888	2040509764	81630323
[317400/500000|63%]	255111959774	255111515744	102044922435	20409127025	2040831960	81643062
[317450/500000|63%]	255152139592	255151707105	102060997717	20412345803	2041153702	81656081
[317500/500000|63%]	255192326020	255191890283	102077076692	20415561663	2041476311	81669031
[317550/500000|63%]	255232512925	255232079137	102093150419	20418777892	2041797722	81681905
[317600/500000|63%]	255272707622	255272263750	102109223452	20421991809	2042118687	81694680
[317650/500000|63%]	255312893879	255312456726	102125296851	20425205775	2042439163	81707606
[317700/500000|63%]	255353074217	255352656358	102141370751	20428418017	2042760123	81720534
[317750/500000|63%]	255393272413	255392832774	102157447219	20431633310	2043080909	81733375
[317800/500000|63%]	255433456867	255433019384	102173526236	20434848548	2043402716	81746249
[317850/500000|63%]	255473647495	255473201949	102189605499	20438062495	2043723383	81759179
[317900/500000|63%]	255513840664	255513388555	102205676896	20441278184	2044043524	81772177
[317950/500000|63%]	255554028525	255553575353	102221750015	20444495473	2044365634	81785000
[318000/500000|63%]	255594211023	255593758874	102237835681	20447708372	2044688032	81798018
[318050/500000|63%]	255634396669	255633946561	102253910098	20450925992	2045009951	81810729
[318100/500000|63%]	255674581115	255674137040	102269986114	20454141187	2045331058	81823486
[318150/500000|63%]	255714774964	255714316773	102286062989	20457355500	2045653503	81836271
[318200/500000|63%]	255754970844	255754498895	102302133511	20460572465	2045975197	81849088
[318250/500000|63%]	255795162539	255794683537	102318207111	20463788929	2046295873	81862011
[318300/500000|63%]	255835352045	255834874394	102334277175	20467003642	2046617721	81875023
[318350/500000|63%]	255875541292	255875069125	102350344639	20470217481	2046939563	81887900
[318400/500000|63%]	255915732927	255915250156	102366423447	20473431280	2047261191	81900999
[318450/500000|63%]	255955922230	255955436394	102382500515	20476645320	2047581658	81913883
[318500/500000|63%]	255996113376	255995619790	102398576162	20479861040	2047902911	81926721
[318550/500000|63%]	256036303526	256035806228	102414651397	20483074358	2048224839	81939652
[318600/500000|63%]	256076487113	256075992878	102430733439	20486288588	2048545613	81952369
[318650/500000|63%]	256116679231	256116179439	102446804784	20489504512	2048866798	81965236
[318700/500000|63%]	256156868405	256156368289	102462877951	20492718929	2049188272	81978154
[318750/500000|63%]	256197051214	256196561613	102478952459	20495933525	2049510044	81991145
[318800/500000|63%]	256237241687	256236751380	102495023584	20499146983	2049832287	82004079
[318850/500000|63%]	256277436488	256276932921	102511097562	20502362530	2050153613	82016886
[318900/500000|63%]	256317615509	256317124786	102527174784	20505579677	2050475630	82029614
[318950/500000|63%]	256357806563	256357312949	102543247012	20508794347	2050796693	82042436
[319000/500000|63%]	256397992958	256397499423	102559322563	20512011201	2051118452	82055403
[319050/500000|63%]	256438181697	256437684790	102575397617	20515228381	2051439518	82067997
[319100/500000|63%]	256478379836	256477866774	102591469565	20518442969	2051759925	82080931
[319150/500000|63%]	256518560870	256518055469	102607550092	20521658205	2052081763	82093601
[319200/500000|63%]	256558751656	256558239751	102623622910	20524875934	2052403332	82106417
[319250/500000|63%]	256598945902	256598423114	102639693149	20528092964	2052725455	82119416
[319300/500000|63%]	256639130796	256638615640	102655766359	20531308463	2053046449	82132293
[319350/500000|63%]	256679321133	256678801162	102671838135	20534525506	2053368653	82145411
[319400/500000|63%]	256719503254	256718994151	102687913813	20537740888	2053689707	82158187
[319450/500000|63%]	256759688065	256759186702	102703989012	20540953603	2054011601	82171017
[319500/500000|63%]	256799867454	256799380260	102720066509	20544169111	2054332680	82183986
[319550/500000|63%]	256840051362	256839572745	102736141204	20547383579	2054654199	82196911
[319600/500000|63%]	256880233543	256879762738	102752218208	20550599542	2054975963	82210006
[319650/500000|63%]	256920429960	256919941084	102768294920	20553813466	2055297702	82222868
[319700/500000|63%]	256960619006	256960124754	102784373149	20557028417	2055618884	82235790
[319750/500000|63%]	257000807676	257000309249	102800453291	20560240780	2055940247	82248757
[319800/500000|63%]	257040991935	257040500565	102816528446	20563456497	2056260953	82261604
[319850/500000|63%]	257081179796	257080689235	102832601091	20566673109	2056582105	82274664
[319900/500000|63%]	257121365526	257120882622	102848674081	20569886635	2056903669	82287467
[319950/500000|63%]	257161559595	257161067007	102864745662	20573103000	2057224379	82300357
[320000/500000|64%]	257201749452	257201253815	102880818819	20576318059	2057546611	82313244
[320050/500000|64%]	257241939084	257241439275	102896892801	20579534717	2057868204	82325919
[320100/500000|64%]	257282120054	257281638685	102912964809	20582748098	2058189512	82338842
[320150/500000|64%]	257322300920	257321834483	102929038952	20585963067	2058510886	82351692
[320200/500000|64%]	257362485261	257362020636	102945121582	20589176340	2058831729	82364452
[320250/500000|64%]	257402670732	257402209790	102961200173	20592388199	2059153853	82377253
[320300/500000|64%]	257442858890	257442400480	102977269026	20595605822	2059475614	82390168
[320350/500000|64%]	257483042062	257482586966	102993346226	20598824808	2059796717	82403221
[320400/500000|64%]	257523232719	257522764669	103009423724	20602044443	2060118274	82416171
[320450/500000|64%]	257563420255	257562958065	103025493245	20605260336	2060439067	82429032
[320500/500000|64%]	257603611481	257603148333	103041564433	20608473279	2060760733	82441741
[320550/500000|64%]	257643794306	257643338476	103057640777	20611690410	2061081534	82454497
[320600/500000|64%]	257683988829	257683523971	103073710717	20614905685	2061403503	82467295
[320650/500000|64%]	257724181989	257723707203	103089784514	20618121678	2061724461	82480155
[320700/500000|64%]	257764370896	257763893964	103105861035	20621335091	2062045847	82493167
[320750/500000|64%]	257804562482	257804077463	103121935393	20624550709	2062368063	82505890
[320800/500000|64%]	257844753480	257844260057	103138011045	20627766818	2062689927	82518673
[320850/500000|64%]	257884943532	257884449057	103154082963	20630982592	2063010360	82531496
[320900/500000|64%]	257925127032	257924639963	103170158034	20634198103	2063332499	82544369
[320950/500000|64%]	257965311075	257964833023	103186233263	20637412000	2063653289	82557350
[321000/500000|64%]	258005493981	258005018628	103202315962	20640626270	2063975028	82570131
[321050/500000|64%]	258045684957	258045204235	103218390796	20643840903	2064296192	82582917
[321100/500000|64%]	258085875004	258085395621	103234461266	20647054904	2064617514	82595691
[321150/500000|64%]	258126060083	258125589532	103250533548	20650269364	2064938964	82608509
[321200/500000|64%]	258166249228	258165776092	103266607060	20653485658	2065260530	82621432
[321250/500000|64%]	258206437888	258205959075	103282685068	20656700422	2065583231	82634316
[321300/500000|64%]	258246619146	258246154410	103298757269	20659916975	2065905008	82647192
[321350/500000|64%]	258286809331	258286342540	103314830408	20663130524	2066227015	82660182
[321400/500000|64%]	258326983376	258326543040	103330904805	20666346691	2066549006	82673082
[321450/500000|64%]	258367172187	258366732499	103346978515	20669560861	2066869985	82685953
[321500/500000|64%]	258407352616	258406919048	103363060325	20672777861	2067191265	82698885
[321550/500000|64%]	258447532624	258447108106	103379140148	20675995250	2067512216	82711656
[321600/500000|64%]	258487716546	258487302900	103395207478	20679214499	2067834056	82724521
[321650/500000|64%]	258527903300	258527483789	103411288809	20682431137	2068155778	82737187
[321700/500000|64%]	258568093062	258567666983	103427365569	20685646417	2068477863	82750106
[321750/500000|64%]	258608281011	258607853692	103443441395	20688861773	2068799205	82762924
[321800/500000|64%]	258648468102	258648036263	103459521300	20692077751	2069120764	82775820
[321850/500000|64%]	258688655091	258688222621	103475601686	20695289863	2069441956	82788783
[321900/500000|64%]	258728843976	258728412967	103491676320	20698501847	2069763216	82801674
[321950/500000|64%]	258769035916	258768598846	103507751495	20701715016	2070084147	82814580
[322000/500000|64%]	258809220030	258808788255	103523828337	20704931082	2070404729	82827567
[322050/500000|64%]	258849415382	258848976048	103539897395	20708145374	2070725521	82840280
[322100/500000|64%]	258889596753	258889166647	103555975929	20711360179	2071047289	82853203
[322150/500000|64%]	258929793149	258929351550	103572043503	20714577563	2071368322	82865913
[322200/500000|64%]	258969975731	258969549948	103588113443	20717792125	2071690112	82878641
[322250/500000|64%]	259010152577	259009741820	103604196138	20721006834	2072011220	82891411
[322300/500000|64%]	259050352932	259049927524	103620264149	20724218559	2072332547	82904289
[322350/500000|64%]	259090536639	259090113454	103636345444	20727434165	2072653075	82917223
[322400/500000|64%]	259130718873	259130303678	103652421505	20730650603	2072975238	82930103
[322450/500000|64%]	259170917200	259170482672	103668494124	20733866647	2073296168	82943189
[322500/500000|64%]	259211099009	259210677626	103684564606	20737085171	2073617630	82955958
[322550/500000|64%]	259251284801	259250867261	103700640624	20740300110	2073938488	82968716
[322600/500000|64%]	259291474359	259291057522	103716712603	20743512919	2074260999	82981598
[322650/500000|64%]	259331660629	259331248332	103732787763	20746726265	2074582673	82994338
[322700/500000|64%]	259371839607	259371441759	103748866739	20749939869	2074904812	83007214
[322750/500000|64%]	259412023221	259411633238	103764940623	20753157455	2075225338	83020125
[322800/500000|64%]	259452207251	259451813070	103781028317	20756371373	2075547087	83032902
[322850/500000|64%]	259492409467	259491992857	103797099712	20759583890	2075868321	83045753
[322900/500000|64%]	259532587992	259532183531	103813180957	20762799243	2076189597	83058680
[322950/500000|64%]	259572780650	259572367198	103829259670	20766011748	2076508941	83071793
[323000/500000|64%]	259612977988	259612546201	103845335582	20769225564	2076830067	83084598
[323050/500000|64%]	259653174174	259652729632	103861405757	20772441435	2077151423	83097579
[323100/500000|64%]	259693361736	259692915456	103877482744	20775656494	2077473083	83110487
[323150/500000|64%]	259733553084	259733099804	103893556488	20778872613	2077794673	83123338
[323200/500000|64%]	259773734844	259773292588	103909630741	20782088944	2078116668	83136215
[323250/500000|64%]	259813927275	259813477537	103925706314	20785303000	2078436872	83149002
[323300/500000|64%]	259854116455	259853665951	103941777342	20788519924	2078758499	83161829
[323350/500000|64%]	259894310737	259893845321	103957855036	20791733961	2079080283	83174662
[323400/500000|64%]	259934494253	259934040860	103973925379	20794951055	2079400996	83187457
[323450/500000|64%]	259974687457	259974219158	103990003639	20798167153	2079722332	83200261
[323500/500000|64%]	260014876303	260014406368	104006077503	20801382697	2080043863	83213266
[323550/500000|64%]	260055060267	260054593891	104022154437	20804599799	2080365622	83225984
[323600/500000|64%]	260095258647	260094775657	104038225369	20807814297	2080687060	83238970
[323650/500000|64%]	260135435169	260134968869	104054305924	20811029237	2081008958	83251843
[323700/500000|64%]	260175625870	260175151302	104070380198	20814247115	2081330667	83264848
[323750/500000|64%]	260215813381	260215334590	104086458173	20817463271	2081652870	83277715
[323800/500000|64%]	260256001971	260255518487	104102536014	20820678081	2081974903	83290544
[323850/500000|64%]	260296188028	260295703902	104118613206	20823894337	2082297237	83303290
[323900/500000|64%]	260336369114	260335886756	104134695706	20827111601	2082620394	83316429
[323950/500000|64%]	260376568869	260376069087	104150767503	20830322857	2082942374	83329310
[324000/500000|64%]	260416754159	260416257272	104166841030	20833541017	2083264321	83342201
[324050/500000|64%]	260456947229	260456441795	104182912430	20836757558	2083585975	83355013
[324100/500000|64%]	260497135648	260496631715	104198986483	20839970659	2083907628	83367867
[324150/500000|64%]	260537330063	260536818029	104215058267	20843183492	2084229520	83380629
[324200/500000|64%]	260577520806	260577001536	104231130493	20846402977	2084550680	83393508
[324250/500000|64%]	260617710224	260617186138	104247206450	20849618508	2084872420	83406260
[324300/500000|64%]	260657894077	260657376881	104263279138	20852836810	2085193854	83419240
[324350/500000|64%]	260698076156	260697565867	104279356164	20856054027	2085515865	83431921
[324400/500000|64%]	260738270356	260737746088	104295432562	20859269198	2085837149	83444647
[324450/500000|64%]	260778461184	260777935722	104311503214	20862483417	2086159179	83457284
[324500/500000|64%]	260818645605	260818129210	104327576887	20865697601	2086480560	83470137
[324550/500000|64%]	260858835549	260858316146	104343651120	20868913302	2086800934	83482949
