    Finished release [optimized] target(s) in 0.08s
     Running `target/release/rberga06-cltfis-lab1-random`
#dadi:   6
#lanci:  5000000
#volte:  10000
#thread: 20
#totale: 1000000000000
[32920/200000|16%]	55124065850	66149350057	33074238273	8819922541	1323063023	105828309	3531947
[32940/200000|16%]	55157554420	66189543563	33094331830	8825277763	1323866340	105891946	3534138
[32960/200000|16%]	55191059230	66229722298	33114422276	8830633578	1324670400	105955934	3536284
[32980/200000|16%]	55224551358	66269906325	33134521182	8835989440	1325473100	106020176	3538419
[33000/200000|16%]	55258041627	66310096667	33154615817	8841343551	1326277501	106084245	3540592
[33020/200000|16%]	55291530322	66350286133	33174711396	8846700364	1327080322	106148681	3542782
[33040/200000|16%]	55325017291	66390467996	33194813570	8852058687	1327884342	106213218	3544896
[33060/200000|16%]	55358507156	66430653802	33214909297	8857417686	1328687736	106277313	3547010
[33080/200000|16%]	55391995239	66470843341	33235004533	8862773157	1329493317	106341248	3549165
[33100/200000|16%]	55425482781	66511032001	33255099783	8868130508	1330297236	106406325	3551366
[33120/200000|16%]	55458971397	66551220213	33275192995	8873488877	1331102422	106470654	3553442
[33140/200000|16%]	55492459623	66591406112	33295289681	8878847042	1331906758	106535290	3555494
[33160/200000|16%]	55525949564	66631593151	33315384113	8884204370	1332711742	106599496	3557564
[33180/200000|16%]	55559431092	66671788390	33335477069	8889562171	1333517582	106663956	3559740
[33200/200000|16%]	55592918666	66711979510	33355568630	8894922750	1334320323	106728195	3561926
[33220/200000|16%]	55626409229	66752171260	33375658000	8900281781	1335123057	106792572	3564101
[33240/200000|16%]	55659902535	66792358719	33395751707	8905638074	1335926201	106856538	3566226
[33260/200000|16%]	55693390521	66832544532	33415852454	8910993053	1336729891	106921114	3568435
[33280/200000|16%]	55726878805	66872726531	33435952594	8916351208	1337534283	106985959	3570620
[33300/200000|16%]	55760369778	66912908422	33456049129	8921711775	1338337641	107050503	3572752
[33320/200000|16%]	55793855187	66953104797	33476144411	8927065598	1339140184	107114808	3575015
[33340/200000|16%]	55827354014	66993290845	33496232669	8932421985	1339944216	107179157	3577114
[33360/200000|16%]	55860852167	67033471275	33516325352	8937781368	1340746914	107243632	3579292
[33380/200000|16%]	55894348848	67073662940	33536412847	8943135201	1341550913	107307725	3581526
[33400/200000|16%]	55927837729	67113849368	33556504404	8948496277	1342356613	107371897	3583712
[33420/200000|16%]	55961320762	67154038287	33576602449	8953856876	1343159725	107436052	3585849
[33440/200000|16%]	55994814554	67194227695	33596690255	8959216228	1343963180	107500125	3587963
[33460/200000|16%]	56028305579	67234418518	33616780037	8964575240	1344766179	107564383	3590064
[33480/200000|16%]	56061807151	67274595852	33636873249	8969932605	1345570242	107628731	3592170
[33500/200000|16%]	56095301094	67314778021	33656972371	8975289903	1346371416	107692848	3594347
[33520/200000|16%]	56128797847	67354963610	33677060998	8980648298	1347175451	107757315	3596481
[33540/200000|16%]	56162283408	67395153933	33697158603	8986005067	1347978796	107821566	3598627
[33560/200000|16%]	56195773288	67435330738	33717260422	8991366924	1348781662	107886170	3600796
[33580/200000|16%]	56229264283	67475514277	33737355113	8996725876	1349586838	107950668	3602945
[33600/200000|16%]	56262759980	67515696992	33757444854	9002086720	1350391687	108014660	3605107
[33620/200000|16%]	56296259009	67555880826	33777533096	9007444937	1351195802	108079036	3607294
[33640/200000|16%]	56329741901	67596068262	33797630536	9012806658	1351999654	108143525	3609464
[33660/200000|16%]	56363237828	67636247319	33817726553	9018164101	1352804476	108208030	3611693
[33680/200000|16%]	56396724578	67676432906	33837825173	9023522950	1353608138	108272428	3613827
[33700/200000|16%]	56430216917	67716620687	33857912704	9028885953	1354411048	108336750	3615941
[33720/200000|16%]	56463715838	67756800289	33878005531	9034244119	1355214990	108401155	3618078
[33740/200000|16%]	56497200059	67796988881	33898100348	9039604786	1356019916	108465834	3620176
[33760/200000|16%]	56530686255	67837181393	33918196572	9044960591	1356822779	108530070	3622340
[33780/200000|16%]	56564179195	67877370484	33938289312	9050314804	1357626960	108594745	3624500
[33800/200000|16%]	56597669768	67917566746	33958375286	9055670043	1358432564	108658933	3626660
[33820/200000|16%]	56631161706	67957759158	33978464115	9061026835	1359235867	108723459	3628860
[33840/200000|16%]	56664640508	67997954199	33998565158	9066380898	1360040568	108787621	3631048
[33860/200000|16%]	56698138737	68038138413	34018658379	9071736165	1360843233	108851821	3633252
[33880/200000|16%]	56731623932	68078337846	34038747069	9077092768	1361646769	108916217	3635399
[33900/200000|16%]	56765111758	68118524137	34058842149	9082453300	1362450544	108980517	3637595
[33920/200000|16%]	56798601265	68158715527	34078928736	9087815475	1363254168	109045014	3639815
[33940/200000|16%]	56832095900	68198894930	34099025072	9093176659	1364056370	109109068	3642001
[33960/200000|16%]	56865582542	68239089108	34119113603	9098537699	1364859694	109173239	3644115
[33980/200000|16%]	56899066941	68279285562	34139206461	9103894288	1365662768	109237722	3646258
[34000/200000|17%]	56932553120	68319473322	34159302088	9109253975	1366467198	109301834	3648463
[34020/200000|17%]	56966046423	68359654121	34179402999	9114611903	1367268540	109365448	3650566
[34040/200000|17%]	56999527601	68399846446	34199496679	9119974912	1368071853	109429754	3652755
[34060/200000|17%]	57033016162	68440035463	34219591073	9125331901	1368876224	109494300	3654877
[34080/200000|17%]	57066499467	68480230110	34239680056	9130694540	1369680245	109558498	3657084
[34100/200000|17%]	57099993738	68520415195	34259771636	9136052082	1370484994	109623108	3659247
[34120/200000|17%]	57133485735	68560602380	34279865485	9141409941	1371287743	109687301	3661415
[34140/200000|17%]	57166974832	68600795364	34299956544	9146766208	1372092243	109751270	3663539
[34160/200000|17%]	57200460991	68640983978	34320049044	9152128647	1372896321	109815441	3665578
[34180/200000|17%]	57233955611	68681168013	34340141173	9157486829	1373700960	109879737	3667677
[34200/200000|17%]	57267437493	68721359383	34360243363	9162842621	1374503281	109944043	3669816
[34220/200000|17%]	57300925952	68761552846	34380334182	9168198769	1375307740	110008486	3672025
[34240/200000|17%]	57334415719	68801749319	34400423266	9173554662	1376109962	110072796	3674276
[34260/200000|17%]	57367910005	68841938777	34420512303	9178911128	1376914523	110136869	3676395
[34280/200000|17%]	57401395677	68882129788	34440605726	9184269689	1377719106	110201465	3678549
[34300/200000|17%]	57434872325	68922329578	34460701197	9189628874	1378521727	110265589	3680710
[34320/200000|17%]	57468355110	68962520706	34480799083	9194986365	1379325806	110330054	3682876
[34340/200000|17%]	57501848807	69002703966	34500897912	9200339749	1380130287	110394252	3685027
[34360/200000|17%]	57535337898	69042896262	34520993115	9205694603	1380932275	110458685	3687162
[34380/200000|17%]	57568825233	69083090398	34541082409	9211054150	1381735582	110522862	3689366
[34400/200000|17%]	57602317840	69123277623	34561172069	9216414462	1382539774	110586692	3691540
[34420/200000|17%]	57635804286	69163470482	34581260965	9221775244	1383344286	110651043	3693694
[34440/200000|17%]	57669293327	69203656785	34601359349	9227131484	1384147738	110715523	3695794
[34460/200000|17%]	57702781690	69243847073	34621452634	9232489162	1384952121	110779360	3697960
[34480/200000|17%]	57736274525	69284021937	34641552495	9237851056	1385756498	110843469	3700020
[34500/200000|17%]	57769764414	69324208652	34661648111	9243209938	1386559193	110907486	3702206
[34520/200000|17%]	57803248563	69364394570	34681745348	9248571190	1387364364	110971623	3704342
[34540/200000|17%]	57836736624	69404581873	34701840933	9253929693	1388168530	111035876	3706471
[34560/200000|17%]	57870221738	69444770643	34721939098	9259285953	1388973595	111100363	3708610
[34580/200000|17%]	57903710602	69484956574	34742031486	9264647799	1389778114	111164661	3710764
[34600/200000|17%]	57937195703	69525145948	34762125827	9270008570	1390582201	111228829	3712922
[34620/200000|17%]	57970682939	69565333109	34782221723	9275367391	1391386212	111293530	3715096
[34640/200000|17%]	58004164656	69605523145	34802321087	9280725173	1392190720	111357987	3717232
[34660/200000|17%]	58037650311	69645714988	34822414213	9286084585	1392994101	111422420	3719382
[34680/200000|17%]	58071146669	69685899561	34842506062	9291441376	1393797993	111486764	3721575
[34700/200000|17%]	58104636501	69726086409	34862601830	9296799864	1394600468	111551171	3723757
[34720/200000|17%]	58138132637	69766270210	34882691571	9302159492	1395405063	111615153	3725874
[34740/200000|17%]	58171624477	69806455881	34902786998	9307518126	1396207539	111678970	3728009
[34760/200000|17%]	58205116560	69846639712	34922885411	9312874144	1397011017	111742981	3730175
[34780/200000|17%]	58238612317	69886818402	34942979948	9318233345	1397816298	111807336	3732354
[34800/200000|17%]	58272098351	69927011817	34963069006	9323592599	1398621913	111871868	3734446
[34820/200000|17%]	58305585509	69967201583	34983162138	9328951660	1399426538	111935882	3736690
[34840/200000|17%]	58339072856	70007387633	35003261879	9334309369	1400229315	112000101	3738847
[34860/200000|17%]	58372556396	70047579375	35023358884	9339666307	1401034031	112063976	3741031
[34880/200000|17%]	58406039041	70087773329	35043451565	9345026556	1401837870	112128497	3743142
[34900/200000|17%]	58439531388	70127959191	35063543093	9350386971	1402641506	112192480	3745371
[34920/200000|17%]	58473013744	70168154093	35083635770	9355746784	1403445285	112256754	3747570
[34940/200000|17%]	58506503921	70208341684	35103728783	9361106551	1404248870	112320494	3749697
[34960/200000|17%]	58539993397	70248523434	35123825728	9366467352	1405053626	112384616	3751847
[34980/200000|17%]	58573481000	70288711591	35143921193	9371826852	1405856476	112448813	3754075
[35000/200000|17%]	58606973214	70328900721	35164010691	9377187194	1406658759	112513194	3756227
[35020/200000|17%]	58640471492	70369084849	35184106020	9382540002	1407462117	112577160	3758360
[35040/200000|17%]	58673963075	70409274465	35204196645	9387899448	1408264558	112641247	3760562
[35060/200000|17%]	58707452772	70449453656	35224298851	9393257758	1409068352	112705885	3762726
[35080/200000|17%]	58740941565	70489636797	35244396466	9398617219	1409873043	112770033	3764877
[35100/200000|17%]	58774435587	70529823515	35264485831	9403976884	1410676689	112834488	3767006
[35120/200000|17%]	58807917348	70570015848	35284585156	9409334442	1411479511	112898635	3769060
[35140/200000|17%]	58841410134	70610200673	35304677644	9414692776	1412284498	112963095	3771180
[35160/200000|17%]	58874900803	70650384254	35324776365	9420049394	1413088496	113027378	3773310
[35180/200000|17%]	58908392898	70690570051	35344869312	9425407788	1413892419	113092120	3775412
[35200/200000|17%]	58941880499	70730749727	35364974508	9430764956	1414695985	113156828	3777497
[35220/200000|17%]	58975369055	70770943534	35385067572	9436119749	1415499081	113221288	3779721
[35240/200000|17%]	59008867280	70811118397	35405166792	9441477266	1416302898	113285543	3781824
[35260/200000|17%]	59042363449	70851305910	35425252404	9446838304	1417106082	113349875	3783976
[35280/200000|17%]	59075849614	70891491406	35445349170	9452197706	1417911689	113414323	3786092
[35300/200000|17%]	59109337497	70931675686	35465445343	9457559011	1418715674	113478533	3788256
[35320/200000|17%]	59142817952	70971867881	35485542257	9462917724	1419520757	113543026	3790403
[35340/200000|17%]	59176307815	71012054401	35505636483	9468275926	1420325117	113607664	3792594
[35360/200000|17%]	59209802992	71052234605	35525734617	9473632394	1421128680	113671977	3794735
[35380/200000|17%]	59243284554	71092430056	35545826603	9478993090	1421932598	113736171	3796928
[35400/200000|17%]	59276765234	71132625986	35565922202	9484351475	1422735884	113800140	3799079
[35420/200000|17%]	59310263826	71172808362	35586015364	9489707317	1423539736	113864214	3801181
[35440/200000|17%]	59343755508	71212993017	35606110010	9495063538	1424345675	113928795	3803457
[35460/200000|17%]	59377234934	71253187222	35626205661	9500423377	1425150059	113993108	3805639
[35480/200000|17%]	59410716448	71293379776	35646305547	9505779185	1425953982	114057256	3807806
[35500/200000|17%]	59444207314	71333565898	35666399426	9511137199	1426758011	114122241	3809911
[35520/200000|17%]	59477701361	71373745809	35686495953	9516498099	1427560165	114186617	3811996
[35540/200000|17%]	59511195601	71413927056	35706589688	9521857766	1428364787	114250995	3814107
[35560/200000|17%]	59544691553	71454109039	35726675826	9527224015	1429168133	114315290	3816144
[35580/200000|17%]	59578182985	71494306359	35746755793	9532583133	1429973779	114379606	3818345
[35600/200000|17%]	59611677153	71534489323	35766850091	9537942116	1430776850	114444015	3820452
[35620/200000|17%]	59645172160	71574676944	35786942910	9543297888	1431579272	114508233	3822593
[35640/200000|17%]	59678667465	71614865518	35807029883	9548657130	1432382750	114572522	3824732
[35660/200000|17%]	59712158689	71655054499	35827119280	9554016446	1433187262	114636949	3826875
[35680/200000|17%]	59745653776	71695231191	35847219780	9559374231	1433990549	114701425	3829048
[35700/200000|17%]	59779139106	71735428509	35867309993	9564730958	1434794841	114765356	3831237
[35720/200000|17%]	59812627288	71775617530	35887403281	9570089436	1435599010	114830047	3833408
[35740/200000|17%]	59846118052	71815808923	35907492461	9575448717	1436402168	114894132	3835547
[35760/200000|17%]	59879604111	71855995341	35927588504	9580809724	1437205887	114958696	3837737
[35780/200000|17%]	59913092895	71896187943	35947674901	9586169942	1438011227	115023209	3839883
[35800/200000|17%]	59946582372	71936371551	35967771813	9591529255	1438815533	115087464	3842012
[35820/200000|17%]	59980069833	71976558271	35987867883	9596888755	1439619659	115151482	3844117
[35840/200000|17%]	60013559233	72016748926	36007955604	9602251344	1440422895	115215724	3846274
[35860/200000|17%]	60047055271	72056927015	36028051586	9607611165	1441226841	115279747	3848375
[35880/200000|17%]	60080541692	72097120061	36048145638	9612968010	1442030253	115343946	3850400
[35900/200000|17%]	60114034743	72137295711	36068247722	9618326117	1442834789	115408354	3852564
[35920/200000|17%]	60147527256	72177485600	36088336138	9623686154	1443637955	115472189	3854708
[35940/200000|17%]	60181013915	72217673210	36108434264	9629043607	1444441566	115536514	3856924
[35960/200000|17%]	60214501106	72257865946	36128527335	9634400025	1445245991	115600487	3859110
[35980/200000|17%]	60247989468	72298052889	36148621371	9639762509	1446048070	115664421	3861272
[36000/200000|18%]	60281483069	72338242611	36168712133	9645119597	1446850196	115728982	3863412
[36020/200000|18%]	60314982169	72378422629	36188808822	9650473315	1447654106	115793386	3865573
[36040/200000|18%]	60348475226	72418605972	36208905607	9655831604	1448456168	115857668	3867755
[36060/200000|18%]	60381964217	72458784348	36229006354	9661192894	1449260456	115921856	3869875
[36080/200000|18%]	60415460208	72498972441	36249093585	9666550419	1450065135	115986167	3872045
[36100/200000|18%]	60448956538	72539158949	36269186382	9671904769	1450868576	116050600	3874186
[36120/200000|18%]	60482444318	72579344751	36289284641	9677262358	1451672323	116115328	3876281
[36140/200000|18%]	60515934228	72619535572	36309375853	9682621432	1452475027	116179484	3878404
[36160/200000|18%]	60549428244	72659717911	36329470239	9687979838	1453279436	116243809	3880523
[36180/200000|18%]	60582920335	72699905020	36349558481	9693341256	1454084279	116307975	3882654
[36200/200000|18%]	60616409873	72740087378	36369659150	9698698388	1454887637	116372810	3884764
[36220/200000|18%]	60649914228	72780263092	36389753104	9704054827	1455690877	116436956	3886916
[36240/200000|18%]	60683401297	72820462087	36409841365	9709410714	1456494082	116501361	3889094
[36260/200000|18%]	60716885818	72860649541	36429944809	9714765153	1457297729	116565677	3891273
[36280/200000|18%]	60750371590	72900836612	36450037512	9720129170	1458101611	116630138	3893367
[36300/200000|18%]	60783864697	72941018942	36470132057	9725489363	1458904976	116694502	3895463
[36320/200000|18%]	60817358004	72981209871	36490218572	9730849217	1459708314	116758358	3897664
[36340/200000|18%]	60850842571	73021402502	36510312026	9736209589	1460511424	116822158	3899730
[36360/200000|18%]	60884335923	73061586329	36530408069	9741566150	1461315261	116886452	3901816
[36380/200000|18%]	60917828846	73101768306	36550502078	9746928140	1462117841	116950809	3903980
[36400/200000|18%]	60951323886	73141958077	36570590053	9752287780	1462919041	117015097	3906066
[36420/200000|18%]	60984803478	73182146488	36590692097	9757647792	1463722883	117079132	3908130
[36440/200000|18%]	61018301315	73222329910	36610781348	9763007124	1464526539	117143454	3910310
[36460/200000|18%]	61051787088	73262526213	36630872856	9768364409	1465328939	117207979	3912516
[36480/200000|18%]	61085278487	73302714934	36650965522	9773721237	1466132996	117272181	3914643
[36500/200000|18%]	61118769546	73342909365	36671057352	9779075219	1466935415	117336309	3916794
[36520/200000|18%]	61152258857	73383100473	36691148876	9784432108	1467740258	117400573	3918855
[36540/200000|18%]	61185755868	73423291756	36711232244	9789790565	1468543296	117465219	3921052
[36560/200000|18%]	61219253454	73463474023	36731327284	9795143716	1469349139	117529227	3923157
[36580/200000|18%]	61252737308	73503667492	36751421158	9800503275	1470152002	117593419	3925346
[36600/200000|18%]	61286234888	73543853675	36771512591	9805859553	1470954235	117657665	3927393
[36620/200000|18%]	61319722937	73584043910	36791607394	9811216955	1471757708	117721527	3929569
[36640/200000|18%]	61353207138	73624233638	36811704436	9816575037	1472562172	117785857	3931722
[36660/200000|18%]	61386694281	73664416594	36831799121	9821939640	1473366470	117850029	3933865
[36680/200000|18%]	61420179357	73704608894	36851892508	9827299103	1474169460	117914652	3936026
[36700/200000|18%]	61453666244	73744799803	36871987200	9832656457	1474973468	117978674	3938154
[36720/200000|18%]	61487157309	73784988337	36892080146	9838013758	1475777195	118042989	3940266
[36740/200000|18%]	61520653006	73825176870	36912168212	9843371680	1476580508	118107263	3942461
[36760/200000|18%]	61554147112	73865353971	36932270583	9848727659	1477384548	118171485	3944642
[36780/200000|18%]	61587640504	73905537173	36952363848	9854088764	1478187201	118235714	3946796
[36800/200000|18%]	61621133463	73945720395	36972461625	9859444068	1478991577	118299914	3948958
[36820/200000|18%]	61654625410	73985908520	36992556103	9864798311	1479796569	118364006	3951081
[36840/200000|18%]	61688121192	74026095579	37012647136	9870153874	1480599964	118429079	3953176
[36860/200000|18%]	61721612842	74066281792	37032743623	9875510157	1481403201	118493043	3955342
[36880/200000|18%]	61755096292	74106465709	37052842376	9880873252	1482207527	118557359	3957485
[36900/200000|18%]	61788585845	74146647856	37072940399	9886234135	1483010400	118621866	3959499
[36920/200000|18%]	61822072068	74186833431	37093042641	9891588853	1483814950	118686403	3961654
[36940/200000|18%]	61855562741	74227020686	37113132301	9896950389	1484619447	118750696	3963740
[36960/200000|18%]	61889048876	74267210989	37133222580	9902313468	1485423245	118814964	3965878
[36980/200000|18%]	61922545517	74307395454	37153315169	9907669132	1486227434	118879244	3968050
[37000/200000|18%]	61956038636	74347583362	37173407410	9913026197	1487030319	118943925	3970151
[37020/200000|18%]	61989535569	74387770764	37193493970	9918385390	1487833911	119008110	3972286
[37040/200000|18%]	62023032787	74427951884	37213586841	9923744305	1488637057	119072624	3974502
[37060/200000|18%]	62056527749	74468138306	37233682846	9929096937	1489440693	119136823	3976646
[37080/200000|18%]	62090021939	74508322131	37253772774	9934457257	1490245768	119201311	3978820
[37100/200000|18%]	62123518108	74548508563	37273857464	9939819456	1491049634	119265783	3980992
[37120/200000|18%]	62157004350	74588701438	37293952865	9945174067	1491854040	119330063	3983177
[37140/200000|18%]	62190498627	74628885888	37314045986	9950532342	1492657567	119394315	3985275
[37160/200000|18%]	62223980412	74669071235	37334144698	9955895484	1493461943	119458829	3987399
[37180/200000|18%]	62257476912	74709257852	37354236278	9961251615	1494264949	119522838	3989556
[37200/200000|18%]	62290964639	74749453154	37374326065	9966607820	1495069346	119587298	3991678
[37220/200000|18%]	62324451817	74789642439	37394422780	9971964806	1495873064	119651236	3993858
[37240/200000|18%]	62357939746	74829838245	37414517288	9977318370	1496674865	119715547	3995939
[37260/200000|18%]	62391429903	74870029395	37434609663	9982674897	1497478246	119779814	3998082
[37280/200000|18%]	62424923521	74910213822	37454702920	9988032457	1498283073	119844002	4000205
[37300/200000|18%]	62458413189	74950401928	37474792661	9993396578	1499085222	119908043	4002379
[37320/200000|18%]	62491907325	74990585179	37494883098	9998758801	1499888680	119972298	4004619
[37340/200000|18%]	62525396414	75030769909	37514982214	10004115568	1500692454	120036592	4006849
[37360/200000|18%]	62558886786	75070957831	37535076546	10009473900	1501495417	120100622	4008898
[37380/200000|18%]	62592377009	75111140754	37555174165	10014832838	1502299338	120164842	4011054
[37400/200000|18%]	62625870826	75151315450	37575276550	10020189739	1503104711	120229418	4013306
[37420/200000|18%]	62659354237	75191509433	37595372706	10025546233	1503908201	120293792	4015398
[37440/200000|18%]	62692837615	75231708923	37615464707	10030901095	1504712041	120358137	4017482
[37460/200000|18%]	62726328734	75271892243	37635555699	10036263894	1505516881	120422953	4019596
[37480/200000|18%]	62759819586	75312080201	37655648184	10041620817	1506321961	120487442	4021809
[37500/200000|18%]	62793308331	75352267388	37675744943	10046976377	1507127207	120551784	4023970
[37520/200000|18%]	62826806481	75392446577	37695838344	10052335615	1507930551	120616316	4026116
[37540/200000|18%]	62860298652	75432636138	37715930056	10057692048	1508733871	120680971	4028264
[37560/200000|18%]	62893789303	75472830962	37736018736	10063048407	1509536447	120745781	4030364
[37580/200000|18%]	62927275505	75513018026	37756114530	10068409522	1510340302	120809639	4032476
[37600/200000|18%]	62960768825	75553206607	37776203627	10073768240	1511143512	120874500	4034689
[37620/200000|18%]	62994253170	75593393246	37796301487	10079128229	1511948241	120938811	4036816
[37640/200000|18%]	63027741905	75633580092	37816394886	10084488783	1512752228	121003274	4038832
[37660/200000|18%]	63061229211	75673762644	37836497445	10089846122	1513556022	121067596	4040960
[37680/200000|18%]	63094722262	75713949955	37856591754	10095200716	1514360033	121132148	4043132
[37700/200000|18%]	63128212752	75754129445	37876689262	10100561370	1515165328	121196494	4045349
[37720/200000|18%]	63161704718	75794309919	37896787219	10105921503	1515968433	121260703	4047505
[37740/200000|18%]	63195192687	75834493114	37916886050	10111281888	1516771144	121325430	4049687
[37760/200000|18%]	63228690633	75874672851	37936981198	10116640068	1517573683	121389716	4051851
[37780/200000|18%]	63262182713	75914862621	37957070751	10121997381	1518378392	121454179	4053963
[37800/200000|18%]	63295680893	75955041865	37977163623	10127356662	1519182363	121518540	4056054
[37820/200000|18%]	63329168821	75995231245	37997257233	10132714623	1519986668	121583192	4058218
[37840/200000|18%]	63362653687	76035422911	38017351635	10138073524	1520790105	121647818	4060320
[37860/200000|18%]	63396143704	76075615539	38037440787	10143432725	1521592714	121712006	4062525
[37880/200000|18%]	63429637752	76115804129	38057531168	10148790743	1522395525	121775971	4064712
[37900/200000|18%]	63463128725	76155986687	38077624572	10154152580	1523200240	121840309	4066887
[37920/200000|18%]	63496620491	76196176302	38097710863	10159514265	1524004355	121904774	4068950
[37940/200000|18%]	63530114849	76236360143	38117808869	10164867832	1524807976	121969282	4071049
[37960/200000|18%]	63563600759	76276547955	38137908307	10170225098	1525611069	122033555	4073257
[37980/200000|18%]	63597089329	76316729809	38158011583	10175580171	1526415981	122097743	4075384
[38000/200000|19%]	63630583049	76356920438	38178100373	10180936452	1527219688	122162421	4077579
[38020/200000|19%]	63664075758	76397107496	38198191383	10186296239	1528022847	122226615	4079662
[38040/200000|19%]	63697572841	76437292994	38218278611	10191656634	1528826020	122291109	4081791
[38060/200000|19%]	63731070760	76477474751	38238366571	10197018609	1529630366	122355048	4083895
[38080/200000|19%]	63764565242	76517659978	38258460037	10202376414	1530433266	122419060	4086003
[38100/200000|19%]	63798049766	76557855014	38278552650	10207734514	1531236935	122483033	4088088
[38120/200000|19%]	63831541632	76598037587	38298649845	10213092897	1532040623	122547194	4090222
[38140/200000|19%]	63865031258	76638220494	38318748421	10218450046	1532845793	122611603	4092385
[38160/200000|19%]	63898521845	76678412184	38338841506	10223805047	1533648825	122676029	4094564
[38180/200000|19%]	63932007119	76718600349	38358939156	10229164476	1534451985	122740188	4096727
[38200/200000|19%]	63965497704	76758781808	38379038660	10234523598	1535255310	122804159	4098761
[38220/200000|19%]	63998982584	76798973056	38399134402	10239882415	1536058362	122868326	4100855
[38240/200000|19%]	64032475273	76839156572	38419231466	10245238779	1536862262	122932644	4103004
[38260/200000|19%]	64065971114	76879342481	38439318750	10250599787	1537665929	122996842	4105097
[38280/200000|19%]	64099463793	76919521787	38459409850	10255965666	1538470673	123060986	4107245
[38300/200000|19%]	64132953583	76959707788	38479505487	10261324824	1539273474	123125566	4109278
[38320/200000|19%]	64166452443	76999890749	38499595455	10266682542	1540077342	123190024	4111445
[38340/200000|19%]	64199942577	77040075952	38519692627	10272039854	1540881004	123254395	4113591
[38360/200000|19%]	64233425960	77080272316	38539783059	10277399867	1541684601	123318504	4115693
[38380/200000|19%]	64266917883	77120453673	38559880513	10282758509	1542489010	123382588	4117824
[38400/200000|19%]	64300409032	77160638005	38579975002	10288117169	1543293763	123447028	4120001
[38420/200000|19%]	64333893581	77200834385	38600066276	10293473263	1544098874	123511392	4122229
[38440/200000|19%]	64367390794	77241024551	38620156772	10298826475	1544900952	123576023	4124433
[38460/200000|19%]	64400874702	77281216148	38640253697	10304183595	1545704370	123640925	4126563
[38480/200000|19%]	64434364156	77321406489	38660342894	10309544151	1546508344	123705377	4128589
[38500/200000|19%]	64467860601	77361596880	38680431789	10314898158	1547312233	123769673	4130666
[38520/200000|19%]	64501351484	77401778873	38700527770	10320259169	1548115702	123834266	4132736
[38540/200000|19%]	64534837854	77441960215	38720631103	10325617205	1548920182	123898571	4134870
[38560/200000|19%]	64568329021	77482149795	38740722164	10330973972	1549725240	123962777	4137031
[38580/200000|19%]	64601824040	77522339981	38760813531	10336327860	1550528525	124026940	4139123
[38600/200000|19%]	64635310187	77562529917	38780907418	10341687172	1551332700	124091347	4141259
[38620/200000|19%]	64668799087	77602720570	38801000109	10347044625	1552136763	124155517	4143329
[38640/200000|19%]	64702294449	77642907841	38821093038	10352400411	1552939138	124219593	4145530
[38660/200000|19%]	64735782526	77683103156	38841183581	10357758166	1553741084	124283888	4147599
[38680/200000|19%]	64769275874	77723291277	38861275729	10363113860	1554545667	124347939	4149654
[38700/200000|19%]	64802760395	77763486157	38881370336	10368471213	1555347916	124412212	4151771
[38720/200000|19%]	64836244824	77803671652	38901467289	10373834190	1556151369	124476756	4153920
[38740/200000|19%]	64869727802	77843854639	38921569080	10379195980	1556954925	124541561	4156013
[38760/200000|19%]	64903220894	77884040645	38941661847	10384554164	1557758643	124605665	4158142
[38780/200000|19%]	64936714553	77924222808	38961760328	10389909566	1558562423	124670063	4160259
[38800/200000|19%]	64970203662	77964405255	38981854096	10395273254	1559367105	124734247	4162381
[38820/200000|19%]	65003699374	78004584986	39001949870	10400631504	1560171479	124798269	4164518
[38840/200000|19%]	65037182257	78044775850	39022048203	10405989878	1560974850	124862249	4166713
[38860/200000|19%]	65070673703	78084961278	39042142021	10411348327	1561779315	124926409	4168947
[38880/200000|19%]	65104166220	78125144150	39062238842	10416706354	1562583124	124990202	4171108
[38900/200000|19%]	65137655758	78165335709	39082331871	10422062639	1563385881	125054881	4173261
[38920/200000|19%]	65171142983	78205532583	39102419574	10427421603	1564188737	125119104	4175416
[38940/200000|19%]	65204633774	78245723469	39122513139	10432777314	1564991633	125183134	4177537
[38960/200000|19%]	65238125950	78285912703	39142606312	10438131764	1565796038	125247536	4179697
[38980/200000|19%]	65271620585	78326098767	39162696332	10443489688	1566600922	125311766	4181940
[39000/200000|19%]	65305102996	78366288909	39182792559	10448850373	1567404823	125376265	4184075
[39020/200000|19%]	65338596808	78406475265	39202884871	10454207364	1568208824	125440619	4186249
[39040/200000|19%]	65372082013	78446668885	39222982809	10459560514	1569012418	125504954	4188407
[39060/200000|19%]	65405570828	78486856463	39243083624	10464913639	1569815822	125569013	4190611
[39080/200000|19%]	65439060777	78527037169	39263181105	10470274926	1570620245	125633059	4192719
[39100/200000|19%]	65472545945	78567222091	39283280391	10475632574	1571426409	125697657	4194933
[39120/200000|19%]	65506036329	78607408782	39303375041	10480992220	1572228812	125761685	4197131
[39140/200000|19%]	65539529828	78647600901	39323462213	10486349929	1573032072	125825856	4199201
[39160/200000|19%]	65573024256	78687784845	39343554499	10491709430	1573835413	125890236	4201321
[39180/200000|19%]	65606518384	78727967124	39363647915	10497068265	1574640068	125954748	4203496
[39200/200000|19%]	65640007107	78768156977	39383736667	10502430942	1575443673	126019033	4205601
[39220/200000|19%]	65673499408	78808335605	39403834857	10507791912	1576246825	126083667	4207726
